,Paper,Area
18650,conf/europar/MonteiroB05	2005,
18651,conf/europar/CastroCGSVC99	1999,
18652,conf/europar/CatundaRI99	1999,
18653,conf/europar/RodriguezUIC96	1996,
18654,conf/europar/JuniorFB97	1997,
18655,conf/europar/PinhoA04	2004,
18656,conf/europar/LoboscoSLA03	2003,
18657,conf/europar/RodriguezUIC96	1996,
18658,conf/europar/CaceresDMSS04	2004,
18659,conf/europar/ValentePBB03	2003,
18660,conf/europar/CorreaF99	1999,
18661,conf/europar/MorRM14	2014,
18662,conf/europar/TraoreRMGB08	2008,
18663,conf/europar/GreveSAS11	2011,
18664,conf/europar/ValentePBB03	2003,
18665,conf/europar/CaceresDMSS04	2004,
18666,conf/europar/SouzaCYR07	2007,
18667,conf/europar/GubitosoH00	2000,
18668,conf/europar/CordsenG99	1999,
18669,conf/europar/Okuda96	1996,
18670,journals/tkdd/MeloALF12	2012,
18671,journals/tkdd/MeloALF12	2012,
18672,conf/ifip6-8/MiniLN03	2003,
18673,conf/ifip6-8/MonegoNSFP06	2006,
18674,conf/wd/OliveiraRL10	2010,
18675,conf/wd/RegganiWAFCF13	2013,
18676,conf/wd/JuniorSC12	2012,
18677,journals/csur/NakamuraLF07	2007,
18678,journals/csur/RossiLS99	1999,
18679,journals/csur/RossiGS00	2000,
18680,journals/csur/FabbriCTB08	2008,
18681,journals/csur/SilvaFBHCG13	2013,
18682,journals/csur/BriotGL98	1998,
18683,journals/csur/NakamuraLF07	2007,
18684,journals/csur/AraujoR13	2013,
18685,journals/csur/RochaSBG11	2011,
18686,journals/csur/RochaSBG11	2011,
18687,journals/csur/ParentSRAABDGMPTY13	2013,
18688,journals/csur/DuarteZA11	2011,
18689,journals/ijsn/OliveiraWLD07	2007,
18690,journals/ijsn/SantosNWLW14	2014,
18691,journals/ijsn/OliveiraWLD07	2007,
18692,journals/ijsn/SantosNWLW14	2014,
18693,journals/monet/OliveiraLF09	2009,
18694,journals/monet/SilvaCSN11	2011,
18695,journals/monet/BoukercheLNORV14	2014,
18696,journals/monet/SilvaCSN11	2011,
18697,conf/anss/CunhaSLR05	2005,
18698,conf/anss/BoukercheZA08	2008,
18699,conf/anss/SilvaM03	2003,
18700,conf/anss/SilvaM02	2002,
18701,conf/anss/CopsteinMR00	2000,
18702,conf/anss/MassettoSZ02	2002,
18703,conf/anss/NetoYSP02	2002,
18704,conf/anss/MassettoSZ02	2002,
18705,conf/anss/SilvaLAMSS03	2003,
18706,conf/marc/PrellR12	2012,
18707,conf/marc/PrellR11	2011,
18708,conf/IEEEpact/HobbelRS07	2007,
18709,conf/IEEEpact/RauberR96	1996,
18710,conf/IEEEpact/CostaFF00	2000,
18711,conf/IEEEpact/FerreiraSA01	2001,
18712,conf/wosp/KalinnikKR11	2011,
18713,conf/wosp/BarbosaCAA04	2004,
18714,conf/wosp/2004	2004,
18715,conf/wosp/PigaGARRB13	2013,
18716,conf/wosp/GouveaMPALSDBLMCDKK11	2011,
18717,conf/wosp/GouveaMPALSDBLMCDKK11	2011,
18718,conf/wosp/AvritzerSMLSDTHK13	2013,
18719,conf/wosp/DuarteHSPLSC08	2008,
18720,conf/wosp/PigaGARRB13	2013,
18721,conf/sc/RauberRR01	2001,
18722,conf/sc/RauberR02	2002,
18723,conf/sc/HoffmannKR04	2004,
18724,conf/sc/DummlerRR09	2009,
18725,conf/sc/CostaOOODM12	2012,
18726,conf/sc/OgasawaraOCBEBCM09	2009,
18727,conf/sc/HortaDOOOM12	2012,
18728,conf/sc/DiasOOM11	2011,
18729,conf/sc/KurcLACFS03	2003,
18730,conf/sc/KurcCFSS99	1999,
18731,conf/sc/SpencerFBKCSS02	2002,
18732,conf/sc/DuFA03	2003,
18733,conf/sc/MedeirosRFDBCBBMSL11	2011,
18734,conf/IEEEcloud/FerberRTH12	2012,
18735,conf/IEEEcloud/OliveiraOODBM11	2011,
18736,conf/IEEEcloud/OliveiraOBM10	2010,
18737,conf/IEEEcloud/RoloffBDCN12	2012,
18738,conf/IEEEcloud/PereiraABE10	2010,
18739,conf/IEEEcloud/AzambujaPBE10	2010,
18740,conf/IEEEcloud/ArnautSH11	2011,
18741,conf/IEEEcloud/CunhaMS13	2013,
18742,conf/IEEEcloud/LimaFSM13	2013,
18743,conf/ccgrid/HunoldRS08	2008,
18744,conf/ccgrid/CruzSGCCM08	2008,
18745,conf/ccgrid/CruzBBCM08	2008,
18746,conf/ccgrid/SoutoANPDVSPPRADG07	2007,
18747,conf/ccgrid/MarquezanRSCMN06	2006,
18748,conf/ccgrid/SchnorrNS06	2006,
18749,conf/ccgrid/SchnorrHN09	2009,
18750,conf/ccgrid/KassickMHAND05	2005,
18751,conf/ccgrid/CamargoK07	2007,
18752,conf/ccgrid/AlmeidaDCB14	2014,
18753,conf/ccgrid/AndradeSBC07	2007,
18754,conf/ccgrid/BrasileiroAVOF07	2007,
18755,conf/ccgrid/OsorioCB12	2012,
18756,conf/ccgrid/BatistaAOACBF07	2007,
18757,conf/ccgrid/AndradeMCB04	2004,
18758,conf/ccgrid/MoraisBLSSR13	2013,
18759,conf/ccgrid/CarvalhoMMBL10	2010,
18760,conf/ccgrid/SennaRM14	2014,
18761,conf/ccgrid/DodonovM07	2007,
18762,conf/ccgrid/GomesZLE07	2007,
18763,conf/ccgrid/DinizNCFNM06	2006,
18764,conf/ccgrid/TavaresTKFNMCHOLS07	2007,
18765,conf/ccgrid/FerretoRR02	2002,
18766,conf/ccgrid/SanchesVDCG05	2005,
18767,conf/ccgrid/MilanesRS07	2007,
18768,conf/ccgrid/SantosC06	2006,
18769,conf/ccgrid/SaccolEG07	2007,
18770,conf/ccgrid/PereiraMPS04	2004,
18771,conf/ccgrid/MarquezanRSCMN06	2006,
18772,conf/ccgrid/PetrucciCLLM11	2011,
18773,conf/ccgrid/DinizNCFNM06	2006,
18774,conf/ccgrid/TavaresTKFNMCHOLS07	2007,
18775,conf/ccgrid/CamargoK07	2007,
18776,conf/ccgrid/FerreiraGR03	2003,
18777,conf/ccgrid/TrevisolBBFCC07	2007,
18778,conf/ccgrid/SilvaNGTA13	2013,
18779,conf/ccgrid/SoutoANPDVSPPRADG07	2007,
18780,conf/ccgrid/KassickMHAND05	2005,
18781,conf/pads/RauberR95	1995,
18782,conf/pads/KellerRR96	1996,
18783,conf/pads/JuniorCMLVP11	2011,
18784,conf/pads/JuniorCMLVP11	2011,
18785,conf/pads/JuniorCMLVP11	2011,
18786,journals/it/Rauber11	2011,
18787,journals/jcam/KalinnikKR11	2011,
18788,journals/jcam/CastroGS12	2012,
18789,journals/jcam/CuminatoM10	2010,
18790,journals/jcam/DominguesFGGPP10	2010,
18791,journals/ijhsc/RauberR99	1999,
18792,journals/ijhsc/RauberRS99	1999,
18793,conf/wsc/RauberR12	2012,
18794,conf/wsc/GuizzardiW12	2012,
18795,conf/wsc/GuizzardiW11	2011,
18796,conf/wsc/GuizzardiW13	2013,
18797,conf/wsc/GuizzardiW10	2010,
18798,conf/wsc/MoreiraMSCRNSK11	2011,
18799,conf/wsc/BruschiSSA04	2004,
18800,conf/wsc/KawabataSSBB06	2006,
18801,conf/wsc/BruschiSSA04	2004,
18802,conf/wsc/KawabataSSBB06	2006,
18803,conf/wsc/FeitosaDSBS13	2013,
18804,conf/wsc/CoelhoRFJ05	2005,
18805,conf/wsc/GattiASPCN13	2013,
18806,conf/wsc/MotaWP00	2000,
18807,conf/wsc/KawabataSSBB06	2006,
18808,conf/wsc/FeitosaDSBS13	2013,
18809,conf/wsc/SteinmannF13	2013,
18810,conf/wsc/SchwaabF09	2009,
18811,conf/wsc/FerrantiF11	2011,
18812,conf/wsc/CoelhoRFJ05	2005,
18813,conf/wsc/FilhoCSS07	2007,
18814,conf/wsc/AndradeBFZJ06	2006,
18815,conf/wsc/FranzeseFFB09	2009,
18816,conf/wsc/BruschiSSA04	2004,
18817,conf/wsc/KawabataSSBB06	2006,
18818,conf/wsc/AndradeBFZJ06	2006,
18819,conf/dagstuhl/KesslerPR91	1991,
18820,conf/dagstuhl/DastaniMB06	2006,
18821,conf/dagstuhl/OkuyamaBC07	2007,
18822,conf/dagstuhl/2006P6261	2007,
18823,conf/dagstuhl/DastaniMB06a	2006,
18824,conf/dagstuhl/Travassos06	2006,
18825,conf/dagstuhl/RainerCPKMMTV06	2006,
18826,conf/dagstuhl/AraujoDKLMSTW94	1994,
18827,conf/dagstuhl/OkuyamaBC07	2007,
18828,conf/dagstuhl/Silva07	2007,
18829,conf/dagstuhl/PagotVSWE11	2011,
18830,conf/dagstuhl/KolbergBC08	2008,
18831,conf/esocc/FerberR12	2012,
18832,homepages/r/ThomasRauber	0,
18833,homepages/r/FlavioRechWagner	0,
18834,homepages/r/RAdaLuzReis	0,
18835,homepages/r/LeilaRibeiro	0,
18836,homepages/r/AlbertoBarbosaRaposo	0,
18837,homepages/r/NelsonSoutoRosa	0,
18838,homepages/r/JacquesRobin	0,
18839,homepages/r/FranklinRamalho	0,
18840,homepages/r/AnaReginaRocha	0,
18841,homepages/r/HeloisaVieiradaRocha	0,
18842,homepages/r/FranciscoReverbel	0,
18843,conf/icppw/FerberHR09	2009,
18844,conf/icppw/RauberR00	2000,
18845,conf/icppw/KorchR02	2002,
18846,conf/icppw/PadoinOVN12	2012,
18847,conf/icppw/BoukercheMA05	2005,
18848,conf/icppw/BhuvaneswaranBCIN01	2001,
18849,conf/icppw/MenezesSSMLGB12	2012,
18850,conf/icppw/CaceresFMS12	2012,
18851,journals/ijfcs/RauberR06	2006,
18852,journals/ijfcs/RauberR04	2004,
18853,journals/ijfcs/AnceaumeBLST11	2011,
18854,journals/ijfcs/BordimFN10	2010,
18855,journals/ijfcs/BordimN07	2007,
18856,journals/ijfcs/BordimIIN04	2004,
18857,journals/ijfcs/NakanoB06	2006,
18858,journals/ijfcs/BordimNS03	2003,
18859,journals/ijfcs/BordimNR05a	2005,
18860,journals/ijfcs/BordimNF11	2011,
18861,journals/ijfcs/BordimFN12	2012,
18862,journals/ijfcs/BordimN08	2008,
18863,journals/ijfcs/BordimNR05	2005,
18864,journals/ijfcs/BonifacioMS12	2012,
18865,journals/ijfcs/MiyazawaV11	2011,
18866,journals/ijfcs/MongelliS99	1999,
18867,journals/ijfcs/BonifacioMS12	2012,
18868,journals/ijfcs/MongelliS99	1999,
18869,journals/ijfcs/DammPR07	2007,
18870,conf/pdpcs/GrunRR95	1995,
18871,journals/simpra/RauberRS98	1998,
18872,journals/simpra/BorinF08	2008,
18873,journals/simpra/OstrowskyFM12	2012,
18874,journals/simpra/FrancesOCSSBVC05	2005,
18875,journals/simpra/FrancesOCSSBVC05	2005,
18876,journals/simpra/JuliaOV08	2008,
18877,journals/simpra/JuliaV00	2000,
18878,journals/simpra/OstrowskyFM12	2012,
18879,journals/simpra/FrancesOCSSBVC05	2005,
18880,conf/csdm/RauberR10	2010,
18881,conf/ppsc/RauberR99	1999,
18882,conf/ppsc/Kischinhevsky95	1995,
18883,conf/ppsc/DariBL99	1999,
18884,journals/cma/RautenbachSSS11	2011,
18885,conf/colognetwente/CamposSSS12	2012,
18886,conf/colognetwente/ArtigasDDS13	2013,
18887,conf/colognetwente/BonomoS11	2011,
18888,conf/colognetwente/DiasFS04	2004,
18889,conf/colognetwente/ManicBS08	2008,
18890,conf/colognetwente/SimonettiFS09	2009,
18891,conf/colognetwente/HoshinoFS09	2009,
18892,conf/colognetwente/CavalcanteS08	2008,
18893,conf/colognetwente/CanoKSR11	2011,
18894,conf/colognetwente/HoshinoS08	2008,
18895,conf/colognetwente/CoelhoFGK12	2012,
18896,conf/colognetwente/CoutoFKNP13	2013,
18897,conf/colognetwente/CoelhoFGK13	2013,
18898,conf/colognetwente/AlmeidaMM08	2008,
18899,conf/colognetwente/CerioliP13	2013,
18900,conf/colognetwente/CerioliP12	2012,
18901,conf/colognetwente/CerioliNV11	2011,
18902,conf/colognetwente/CoutoFKNP13	2013,
18903,conf/colognetwente/CanoKSR11	2011,
18904,conf/colognetwente/Ben-AmeurN09	2009,
18905,conf/colognetwente/GuedesMF09	2009,
18906,journals/dm/Szwarcfiter95	1995,
18907,journals/dm/DouradoRSSST12	2012,
18908,journals/dm/DouradoLPRS12	2012,
18909,journals/dm/CorreaS05	2005,
18910,journals/dm/DouradoGKPS09	2009,
18911,journals/dm/PensoRS10	2010,
18912,journals/dm/LucchesiMS98	1998,
18913,journals/dm/CerioliS02	2002,
18914,journals/dm/DouradoPRS10	2010,
18915,journals/dm/ArtigasDDS11	2011,
18916,journals/dm/LinS09	2009,
18917,journals/dm/ErdosGK97	1997,
18918,journals/dm/KohayakawaW92	1992,
18919,journals/dm/ManicW08	2008,
18920,journals/dm/GurgelW97	1997,
18921,journals/dm/GrotschelW81	1981,
18922,journals/dm/RezendeFMW13	2013,
18923,journals/dm/CookDEFFK10	2010,
18924,journals/dm/GravierJKK04	2004,
18925,journals/dm/DantasKMM09	2009,
18926,journals/dm/DantasFGK06	2006,
18927,journals/dm/CordovilFK04	2004,
18928,journals/dm/RezendeFMW13	2013,
18929,journals/dm/CamposDM11	2011,
18930,journals/dm/LarrionMMNP04	2004,
18931,journals/dm/CamposFMM12	2012,
18932,journals/dm/DantasKMM09	2009,
18933,journals/dm/LucchesiMS98	1998,
18934,journals/dm/FigueiredoGS01	2001,
18935,journals/dm/EverettFSMPR97	1997,
18936,journals/dm/AsteHS10	2010,
18937,journals/dm/Addario-BerryHSRT13	2013,
18938,journals/dm/BermondCY09	2009,
18939,journals/dm/CorreaS05	2005,
18940,journals/dm/CerioliS02	2002,
18941,journals/dm/CarvalhoLM06	2006,
18942,journals/dm/WangLCLSL13	2013,
18943,journals/dm/Neto11	2011,
18944,journals/dm/LinsM85	1985,
18945,journals/ita/PintoPS05	2005,
18946,journals/ita/CaceresSS10	2010,
18947,journals/ita/DonadelliHK05	2005,
18948,journals/ita/ChoffrutW05	2005,
18949,journals/ita/EverettFKR05	2005,
18950,journals/ita/DantasFGK05	2005,
18951,journals/ita/SilveiraXM13	2013,
18952,journals/ita/XavierM09	2009,
18953,journals/ita/CerioliFFP11	2011,
18954,journals/ita/CarvalhoLM05	2005,
18955,journals/ita/LagoMK05	2005,
18956,journals/ita/LagoS01	2001,
18957,journals/ita/XavierM09	2009,
18958,journals/ita/Kobayashi96	1996,
18959,journals/jgt/ProttiS00	2000,
18960,journals/jgt/GroshausS10	2010,
18961,journals/jgt/BondyS13	2013,
18962,journals/jgt/BornsteinS98	1998,
18963,journals/jgt/BondyDLS03	2003,
18964,journals/jgt/RautenbachS13	2013,
18965,journals/jgt/KohayakawaLR96	1996,
18966,journals/jgt/LeeW01	2001,
18967,journals/jgt/CamposGHSM12	2012,
18968,journals/jgt/CarvalhoLM05	2005,
18969,journals/jgt/CarvalhoL09	2009,
18970,journals/jgt/LeeW01	2001,
18971,homepages/74/1053	0,
18972,homepages/74/1262	0,
18973,homepages/74/6730	0,
18974,homepages/74/6170	0,
18975,journals/order/FigueiredoHKS13	2013,
18976,journals/order/FigueiredoHKS13	2013,
18977,conf/pvm/AlvesCCSS03	2003,
18978,conf/pvm/CeraPMMN06	2006,
18979,conf/pvm/CeraLMN10	2010,
18980,conf/pvm/SouzaSSVS08	2008,
18981,conf/pvm/SouzaSSVS08	2008,
18982,conf/pvm/SantanaSSS96	1996,
18983,conf/pvm/SouzaSSS97	1997,
18984,conf/pvm/AlvesCS04	2004,
18985,conf/pvm/AlvesCCSS03	2003,
18986,conf/pvm/SantanaSSS96	1996,
18987,conf/pvm/SouzaSSS97	1997,
18988,conf/pvm/CeraPMMN06	2006,
18989,conf/pvm/CeraLMN10	2010,
18990,conf/pvm/SantanaSSS96	1996,
18991,conf/pvm/SouzaSSVS08	2008,
18992,conf/pvm/AlvesCS04	2004,
18993,conf/pvm/AlvesCCSS03	2003,
18994,conf/pvm/SantanaSSS96	1996,
18995,conf/pvm/SouzaSSVS08	2008,
18996,conf/wdag/DouradoPRS10	2010,
18997,conf/wdag/BessaniCFL06	2006,
18998,conf/wdag/AlchieriBGF12	2012,
18999,journals/rairo/GroshausS11	2011,
19000,journals/rairo/FigueiredoBMS08	2008,
19001,journals/rairo/SordoniBAFIM10	2010,
19002,journals/rairo/FigueiredoBMS08	2008,
19003,journals/rairo/PivaSFS14	2014,
19004,journals/rairo/MeiraM11	2011,
19005,journals/rairo/FampaM01	2001,
19006,conf/icmcs/MeiraM94	1994,
19007,conf/icmcs/PortoABS08	2008,
19008,conf/icmcs/SampaioBGAM12	2012,
19009,conf/icmcs/VizzottoZSBH12	2012,
19010,conf/icmcs/CorreaPDAB11	2011,
19011,conf/icmcs/SanchezASPB12	2012,
19012,conf/icmcs/DinizZASB09	2009,
19013,conf/icmcs/PortoABS08	2008,
19014,conf/icmcs/DinizZASB09	2009,
19015,conf/icmcs/AndersonHHIJP00	2000,
19016,conf/icmcs/LimaFFCP12	2012,
19017,conf/icmcs/MouraFBS00	2000,
19018,conf/icmcs/LuzVA12	2012,
19019,conf/icmcs/MouraFBS00	2000,
19020,conf/icmcs/MedeirosSW13	2013,
19021,conf/icmcs/ParolinFJMS11	2011,
19022,conf/icmcs/ZeveLPSN00	2000,
19023,conf/icmcs/LimaFFCP12	2012,
19024,conf/icmcs/CuraLM00	2000,
19025,conf/icmcs/VieiraAC08	2008,
19026,conf/icmcs/WillrichSDS96	1996,
19027,conf/icmcs/SeidelMWG13	2013,
19028,conf/icmcs/KuleszaMFAFNS12	2012,
19029,conf/icmcs/PrettoMLP13	2013,
19030,conf/icmcs/GomesHC03	2003,
19031,conf/csee/LisboaNAM08	2008,
19032,conf/csee/SantosBCAM09	2009,
19033,conf/csee/BarbosaMLG03	2003,
19034,conf/csee/SouzaMB11	2011,
19035,conf/csee/BarbosaSM08	2008,
19036,conf/csee/MonsalveWL11	2011,
19037,conf/csee/RodriguesW11	2011,
19038,conf/csee/FortalezaVJPC13	2013,
19039,conf/csee/GimenesBB11	2011,
19040,conf/csee/BarbosaMLG03	2003,
19041,conf/csee/SouzaMB11	2011,
19042,conf/csee/BarbosaSM08	2008,
19043,conf/csee/BarbosaSM08	2008,
19044,journals/software/EngstromRMAMN11	2011,
19045,journals/software/BrichauCCDGHJKNRS06	2006,
19046,journals/software/NetoSVTS08	2008,
19047,journals/software/KalinowskiCT12	2012,
19048,journals/software/WangenheimHW09	2009,
19049,journals/software/PrikladnickiAS10	2010,
19050,journals/software/LemosGR06	2006,
19051,journals/software/SoaresGSM10	2010,
19052,journals/software/PassosDB12	2012,
19053,conf/sle/NascimentoGM12	2012,
19054,conf/sle/SanchezLFG08	2008,
19055,conf/sle/AlferezSMGKAA09	2009,
19056,conf/sle/GuizzardiZ12	2012,
19057,conf/sle/ZschalerSSARFMAK09	2009,
19058,conf/sle/AlferezSMGKAA09	2009,
19059,conf/sle/SantosBM12	2012,
19060,journals/ijkwi/DuraoCMM13	2013,
19061,conf/ease/CavalcantiNMAM13	2013,
19062,conf/ease/LobatoMNAM12	2012,
19063,conf/ease/BorgesSMTRC13	2013,
19064,conf/ease/FelizardoNMM14	2014,
19065,conf/ease/2013	2013,
19066,conf/ease/FrancaT12	2012,
19067,conf/ease/NascimentoCRB12	2012,
19068,conf/ease/NascimentoRBC13	2013,
19069,conf/ease/FelizardoNMM14	2014,
19070,conf/ease/2013	2013,
19071,conf/ease/FrancaFS12	2012,
19072,conf/ease/MagalhaesSS14	2014,
19073,conf/ease/MatosCM14	2014,
19074,conf/ease/VianaCVSSPC12	2012,
19075,conf/ease/VianaCVSSPC12	2012,
19076,conf/ease/NetoC13	2013,
19077,conf/ease/BorgesSMTRC13	2013,
19078,conf/ease/SaraivaBALALSC12	2012,
19079,conf/seaa/NobregaAM08	2008,
19080,conf/seaa/NascimentoAM08	2008,
19081,conf/seaa/KalinowskiTC08	2008,
19082,journals/jsw/AlmeidaAGNML07	2007,
19083,journals/jsw/AlmeidaAGNML07	2007,
19084,journals/jsw/FelizardoMMM12	2012,
19085,journals/jsw/FelizardoMMM12	2012,
19086,journals/jsw/CarminatiOF12	2012,
19087,journals/jsw/CarminatiOF12	2012,
19088,journals/ijseke/LobatoBNMAM13	2013,
19089,journals/ijseke/VincenziNMDR02	2002,
19090,journals/ijseke/RossiSL99	1999,
19091,journals/ijseke/RebeloLKRCCSM13	2013,
19092,journals/ijseke/CiriloPSZR12	2012,
19093,journals/ijseke/PerkusichPC96	1996,
19094,journals/ijseke/VasconcelosW98	1998,
19095,journals/ijseke/UeyamaMTCGC10	2010,
19096,journals/ijseke/VergilioP06	2006,
19097,journals/ijseke/RebeloLKRCCSM13	2013,
19098,journals/ijseke/RebeloLKRCCSM13	2013,
19099,journals/ijseke/VincenziNMDR02	2002,
19100,journals/ijseke/CiriloPSZR12	2012,
19101,journals/ijseke/VincenziNMDR02	2002,
19102,journals/ijseke/MenolliRM13	2013,
19103,journals/ijseke/BarbosaLMFJA07	2007,
19104,journals/ijseke/UeyamaMTCGC10	2010,
19105,conf/ispw/LobatoNMAM12	2012,
19106,conf/ispw/AranhaB08	2008,
19107,conf/ispw/FinkelsteinFNS88	1988,
19108,journals/sttt/LisboaGAM11	2011,
19109,journals/sttt/PetrenkoSM12	2012,
19110,journals/sttt/GomesMSFW12	2012,
19111,journals/sttt/VergilioPACN12	2012,
19112,journals/sttt/GomesMSFW12	2012,
19113,journals/sttt/DeharbeR09	2009,
19114,journals/sttt/PetrenkoSM12	2012,
19115,journals/sttt/CamposC99	1999,
19116,journals/sttt/CamposGYF04	2004,
19117,journals/sttt/VergilioPACN12	2012,
19118,journals/sttt/SafeCVVNF12	2012,
19119,journals/sttt/SafeCVVNF12	2012,
19120,conf/micai/OliveiraNM04	2004,
19121,conf/micai/DimuroCGH06	2006,
19122,conf/micai/MilareCM02	2002,
19123,conf/micai/MilareBCM04	2004,
19124,conf/micai/BragaCBM13	2013,
19125,conf/micai/PratiBM04	2004,
19126,conf/micai/ChermanMM10	2010,
19127,conf/micai/BatistaCM00	2000,
19128,conf/micai/MeloDJF07	2007,
19129,conf/micai/PolicastroCD04	2004,
19130,conf/micai/CamposFJ00	2000,
19131,conf/micai/FerisCJ00	2000,
19132,conf/micai/ConradoPR13	2013,
19133,conf/micai/SantosCR10	2010,
19134,conf/micai/PaduaSCCR13	2013,
19135,conf/micai/PereiraBC08	2008,
19136,conf/micai/CostaALFSA02	2002,
19137,conf/micai/CostaALFSA02	2002,
19138,conf/micai/ConradoPR13	2013,
19139,conf/micai/Rosa04	2004,
19140,conf/micai/SantosC07	2007,
19141,journals/smr/CavalcantiNMVAM14	2014,
19142,journals/smr/ChaimMJ04	2004,
19143,journals/smr/BragaSL98	1998,
19144,journals/smr/LeiteSP97	1997,
19145,journals/smr/KitchenhamTMNSSTVY99	1999,
19146,journals/smr/LeiteSP97	1997,
19147,journals/smr/SilvaPFMCR12	2012,
19148,journals/smr/BragaSL98	1998,
19149,journals/smr/BragaSL98	1998,
19150,journals/smr/TolfoWFF11	2011,
19151,journals/cleiej/RochaCRAJMP11	2011,
19152,journals/cleiej/CagninBPGM07	2007,
19153,journals/cleiej/SouzaPBM12	2012,
19154,journals/cleiej/YaminM10	2010,
19155,journals/cleiej/SimaoSMM02	2002,
19156,journals/cleiej/LeissM07	2007,
19157,journals/cleiej/YaminCN10	2010,
19158,journals/cleiej/RodriguesW02	2002,
19159,journals/cleiej/SawickiWJR10	2010,
19160,journals/cleiej/LimaNT08	2008,
19161,journals/cleiej/MoraesP02	2002,
19162,journals/cleiej/AlmeiraCPP04	2004,
19163,journals/cleiej/FilhoIB02	2002,
19164,journals/cleiej/WestphallFWL02	2002,
19165,journals/cleiej/HonoratoCLMW08	2008,
19166,journals/cleiej/SimaoSMM02	2002,
19167,journals/cleiej/ChermanMM11	2011,
19168,journals/cleiej/BragaBJMNB12	2012,
19169,journals/cleiej/WernerGWKFW12	2012,
19170,journals/cleiej/RuyBF04	2004,
19171,journals/cleiej/MaiR00	2000,
19172,journals/cleiej/PessinO10	2010,
19173,journals/cleiej/AguilarADFLMNP12	2012,
19174,journals/cleiej/HernandezSSSLBS10	2010,
19175,journals/cleiej/CostaLS03	2003,
19176,journals/cleiej/GuessiON11	2011,
19177,journals/cleiej/SimaoSMM02	2002,
19178,journals/cleiej/SimaoVS03	2003,
19179,journals/cleiej/YaminBAG05	2005,
19180,journals/cleiej/YaminBAG05	2005,
19181,journals/cleiej/RiveroBC13	2013,
19182,journals/cleiej/GomesOC13	2013,
19183,journals/cleiej/AlmeiraCPP04	2004,
19184,journals/cleiej/Legal-AyalaFB08	2008,
19185,journals/cleiej/NevesF01	2001,
19186,journals/cleiej/WernerCSSML10	2010,
19187,journals/cleiej/AlmeiraCPP04	2004,
19188,journals/cleiej/CernuzziGB13	2013,
19189,journals/cleiej/OliveiraM08	2008,
19190,journals/cleiej/SouzaC04	2004,
19191,journals/cleiej/AraujoS12	2012,
19192,journals/cleiej/SouzaPBM12	2012,
19193,journals/cleiej/CernuzziGB13	2013,
19194,journals/cleiej/SouzaPBM12	2012,
19195,journals/cleiej/BritoRSB12	2012,
19196,journals/cleiej/CagninBPGM07	2007,
19197,journals/cleiej/BragaBJMNB12	2012,
19198,journals/cleiej/BritoRSB12	2012,
19199,journals/cleiej/WernerGWKFW12	2012,
19200,journals/cleiej/WestphallFWL02	2002,
19201,journals/cleiej/JuniorFB02	2002,
19202,journals/cleiej/AlmeidaSC07	2007,
19203,journals/cleiej/CagninBPGM07	2007,
19204,journals/cleiej/PistoriN03	2003,
19205,journals/cleiej/SousaPML04	2004,
19206,journals/cleiej/MenezesGM13	2013,
19207,journals/cleiej/CastroMJOB05	2005,
19208,journals/cleiej/RiveroBC13	2013,
19209,journals/cleiej/PassosDB13	2013,
19210,journals/cleiej/CastroMJOB05	2005,
19211,journals/ijhisi/TrainaTCRM09	2009,
19212,journals/ijhisi/TrainaTCRM09	2009,
19213,conf/icde/FilhoTTF01	2001,
19214,conf/icde/CordeiroTFT10	2010,
19215,conf/icde/TrainaTF00	2000,
19216,conf/icde/SilvaMX06	2006,
19217,conf/icde/BarbosaFS07	2007,
19218,conf/icde/SilvaMX06	2006,
19219,conf/icde/CostaLNS05	2005,
19220,conf/icde/WuPF10	2010,
19221,conf/icde/2010	2010,
19222,conf/icde/GattoS12	2012,
19223,conf/icde/DavidsonFHQ03	2003,
19224,conf/icde/BitonBDH08	2008,
19225,conf/hisb/BugattiRTT11	2011,
19226,journals/cbm/BalanTRMT12	2012,
19227,journals/cbm/BugattiKPTAT14	2014,
19228,journals/cbm/RochaPCH11	2011,
19229,journals/cbm/ComunelloWJDC09	2009,
19230,journals/cbm/WelferSKPLM10	2010,
19231,journals/cbm/CarroS06	2006,
19232,journals/cbm/PintoFMR07	2007,
19233,journals/cbm/TrepodeFB13	2013,
19234,journals/cbm/BarreraCFG04	2004,
19235,journals/cbm/EriceiraSPG13	2013,
19236,journals/cbm/NettoSNG12	2012,
19237,journals/cbm/SampaioDSPG11	2011,
19238,journals/cbm/LimaCE10	2010,
19239,journals/cbm/BarreraCFG04	2004,
19240,journals/cbm/SeixasZLCM14	2014,
19241,journals/cbm/SeixasZLCM14	2014,
19242,journals/cbm/ComunelloWJDC09	2009,
19243,journals/cbm/FernandesBSBS07	2007,
19244,journals/cbm/SousaNSM12	2012,
19245,journals/cbm/BarreraCFG04	2004,
19246,journals/cbm/ClimentH12	2012,
19247,journals/widm/BarioniRMTT14	2014,
19248,journals/widm/AlencarOP12	2012,
19249,journals/widm/MachadoWRS11	2011,
19250,journals/tgrs/RomaniACZCTT13	2013,
19251,journals/tgrs/NakamuraFSTYP14	2014,
19252,journals/tgrs/SantosGPTF12	2012,
19253,journals/tgrs/SantosGPTF12	2012,
19254,journals/tgrs/CarraoGC10	2010,
19255,series/lncs/RodriguesTT08	2008,
