Pkey,NGroups,Gkeys
conf/stoc/LubyMSS98,2,"['Harvard University', 'Yale University']"
conf/stoc/PrattRS74,2,"['Stanford University', 'Harvard University']"
conf/stoc/LubyMSSS97,2,"['Harvard University', 'Yale University']"
conf/stoc/LuekerMR86,2,"['University of Texas at Austin', 'University of California-Irvine']"
conf/stoc/LynchMF73,2,"['Massachusetts Institute of Technology', 'Yale University']"
conf/stoc/MacKenziePR94,2,"['Northeastern University', 'University of Texas at Austin']"
conf/stoc/PrabhakaranS04,2,"['University of California-Los Angeles', 'University of Illinois at Urbana-Champaign']"
conf/stoc/PlotkinT93,2,"['Cornell University', 'Stanford University']"
conf/stoc/PittW89,2,"['University of California-Santa Cruz', 'University of Illinois at Urbana-Champaign']"
conf/stoc/PhillipsSTW97,2,"['Columbia University In The City of New York', 'Michigan State University']"
conf/stoc/MaggsS92,2,"['Duke University', 'University of Massachusetts Amherst']"
conf/sum/SimariMSS08,2,"['University of Maryland College Park', 'Northeastern University']"
conf/sutc/2008,2,"['University of Kentucky', 'University of Illinois at Chicago']"
conf/stoc/KolaitisV87,2,"['Rice University', 'University of California-Santa Cruz']"
conf/stoc/KarpT80,2,"['Princeton University', 'University of California-Berkeley']"
conf/tacas/DongDRRRSSSW99,2,"['State University of New York at Stony Brook', 'University of Pennsylvania']"
conf/tacas/DonaldsonKR10,2,"['University of Oxford', 'Imperial College London']"
conf/tacas/DengDHM04,2,"['University of Nebraska - Lincoln', 'Kansas State University']"
conf/stoc/KarloffKMR06,2,"['New York University', 'Georgia Institute of Technology']"
conf/tacas/ClarkeKSY05,2,"['Carnegie Mellon University', 'University of Oxford']"
conf/tacas/ClarkeKL04,2,"['Carnegie Mellon University', 'University of Oxford']"
conf/tacas/ClarkeJM00,2,"['Carnegie Mellon University', 'University of Wisconsin-Madison']"
conf/tacas/ChakiCKRT06,2,"['Carnegie Mellon University', 'University of Wisconsin-Madison']"
conf/tacas/BryantKOSSB07,2,"['University of Oxford', 'Carnegie Mellon University']"
conf/tacas/BoonstoppelCE08,2,"['Stanford University', 'Imperial College London']"
conf/tacas/BasuR03,2,"['State University of New York at Stony Brook', 'Iowa State University']"
conf/sutc/Bajcsy10,2,"['University of California-Berkeley', 'University of Pennsylvania']"
conf/tacas/BasuKPR02,2,"['State University of New York at Stony Brook', 'Iowa State University']"
conf/tacas/BaslerHKOWZ10,2,"['University of Oxford', 'Northeastern University']"
conf/tacas/AnnpureddyLFS11,2,"['University of Colorado at Boulder', 'Arizona State University']"
conf/tacas/AlurTM03,2,"['University of Pennsylvania', 'University of Illinois at Urbana-Champaign']"
conf/tacas/AlurEM04,2,"['University of Pennsylvania', 'University of Illinois at Urbana-Champaign']"
conf/stoc/KarpUW85,2,"['University of California-Berkeley', 'Brown University']"
conf/stoc/KarpUW85a,2,"['University of California-Berkeley', 'Brown University']"
conf/tacas/AlurCC07,2,"['University of Pennsylvania', 'Rice University']"
conf/stoc/KarpVV90,2,"['University of California-Berkeley', 'Georgia Institute of Technology']"
conf/tacas/AlfaroKNPS00,2,"['University of Oxford', 'University of California-Santa Cruz']"
conf/tacas/DwyerHHRRW06,2,"['University of Nebraska - Lincoln', 'Kansas State University']"
conf/tacas/EmersonJP97,2,"['University of Wisconsin-Madison', 'University of Texas at Austin']"
conf/tacas/EmersonW05,2,"['University of Texas at Austin', 'Northeastern University']"
conf/tacas/EmmiJKM09,2,"['University of California-Los Angeles', 'University of California-San Diego']"
conf/tacs/AbadiBKL91,2,"['University of California-Santa Cruz', 'Massachusetts Institute of Technology']"
conf/tacas/ZhangCS03,2,"['University of Maryland College Park', 'State University of New York at Stony Brook']"
conf/stoc/KapoorV86,2,"['Illinois Institute of Technology', 'University of Illinois at Urbana-Champaign']"
conf/tacas/ZaeemGKM12,2,"['University of Massachusetts Amherst', 'University of Texas at Austin']"
conf/tacas/XieMSN05,2,"['North Carolina State University', 'University of Illinois at Urbana-Champaign']"
conf/tacas/WeimerN05,2,"['University of California-Berkeley', 'University of Virginia']"
conf/tacas/WahlBE08,2,"['University of Texas at Austin', 'Northeastern University']"
conf/tacas/VardhanSVA05,2,"['University of Illinois at Urbana-Champaign', 'University of California-Berkeley']"
conf/tacas/TanC01,2,"['University of Maryland College Park', 'Washington State University']"
conf/tacas/SuW04,2,"['University of California-Berkeley', 'University of California-Davis']"
conf/tacas/SenVA06,2,"['University of Illinois at Urbana-Champaign', 'University of California-Berkeley']"
conf/tacas/SenRA04,2,"['University of Illinois at Urbana-Champaign', 'University of California-Berkeley']"
conf/tacas/RobbyRDH04,2,"['University of Nebraska - Lincoln', 'Kansas State University']"
conf/tacas/KellerSBS05,2,"['State University of New York at Stony Brook', 'Iowa State University']"
conf/stoc/KargerP95,2,"['Massachusetts Institute of Technology', 'Stanford University']"
conf/tacas/JhalaMX07,2,"['University of California-Los Angeles', 'University of California-San Diego']"
conf/stoc/KargerS93,2,"['Massachusetts Institute of Technology', 'Columbia University In The City of New York']"
conf/tacas/JainKSC07,2,"['Carnegie Mellon University', 'University of Oxford']"
conf/tacas/HickeyLR99,2,"['Massachusetts Institute of Technology', 'Cornell University']"
conf/tacas/GrocePY02,2,"['Columbia University In The City of New York', 'Oregon State University']"
conf/tacas/GofmanLSZYS09,2,"['State University of New York at Binghamton', 'State University of New York at Stony Brook']"
conf/tacas/AlfaroFHMS04,2,"['University of California-Los Angeles', 'University of California-Santa Cruz']"
conf/tacas/AikenFS98,2,"['University of California-Davis', 'Stanford University']"
conf/tabletop/SunCSIBGRH11,2,"['Cornell University', 'University of Maryland College Park']"
conf/swat/GerbessiotisV92,2,"['Harvard University', 'New Jersey Institute of Technology']"
conf/swat/Fernandez-BacaSE96,2,"['University of California-Irvine', 'Iowa State University']"
conf/stoc/KleinRRS94,2,"['University of California-Berkeley', 'Brown University']"
conf/swat/DumitrescuHT12,2,"['University of Illinois at Urbana-Champaign', 'Tufts University']"
conf/stoc/KleinT94,2,"['Princeton University', 'Brown University']"
conf/stoc/KleinbergPR98,2,"['University of California-Berkeley', 'Cornell University']"
conf/swat/DoddiMRTW00,2,"['ETH Zurich', 'Virginia Polytechnic Institute and State University']"
conf/swat/BorradailePW12,2,"['University of Michigan-Ann Arbor', 'Oregon State University']"
conf/swat/BhatiaGKS98,2,"['University of Maryland College Park', 'University of Pennsylvania']"
conf/swat/BermanDK04,2,"['Northwestern University', 'University of Illinois at Chicago']"
conf/swat/Baeza-YatesGZ90,2,"['Universidade Federal de Minas Gerais', 'ETH Zurich']"
conf/stoc/KleinbergSU08,2,"['Brown University', 'Cornell University']"
conf/swat/AwerbuchBCP92,2,"['Johns Hopkins University', 'Tufts University']"
conf/stoc/KlivansM99,2,"['University of Wisconsin-Madison', 'University of Texas at Austin']"
conf/stoc/KlivansS01,2,"['Yale University', 'University of Texas at Austin']"
conf/stoc/KlivansS01a,2,"['Columbia University In The City of New York', 'University of Texas at Austin']"
conf/swat/AlthoferDDJ90,2,"['Princeton University', 'University of Wisconsin-Madison']"
conf/svr/JuniorGJSVNG12,2,"['Pontif\xc3\xadcia Universidade Cat\xc3\xb3lica do Rio de Janeiro', 'Universidade Federal do Cear\xc3\xa1']"
conf/svm/SantosG02,2,"['Universidade Federal de Campina Grande', 'Universidade Federal do Amazonas']"
conf/sutc/SoutoGSK06,2,"['Universidade Federal de Pernambuco', 'Universidade Federal do Amazonas']"
conf/sutc/RenST06,2,"['University of Illinois at Chicago', 'Illinois Institute of Technology']"
conf/stoc/KolaitisK09,2,"['University of California-Santa Cruz', 'Rutgers The State University of New Jersey New Brunswick Campus']"
conf/swat/GabowP02,2,"['University of Colorado at Boulder', 'University of Michigan-Ann Arbor']"
conf/stoc/KhullerR95,2,"['University of Maryland College Park', 'University of Texas at Dallas']"
conf/tableaux/WijesekeraGSN97,2,"['University of Minnesota-Twin Cities', 'Cornell University']"
conf/stoc/KhotM11,2,"['New York University', 'Massachusetts Institute of Technology']"
conf/stoc/KatzT00,2,"['University of Maryland College Park', 'Stanford University']"
conf/systor/WaterlandACKAAS13,2,"['Harvard University', 'Boston University']"
conf/sws/YuLA04,2,"['North Carolina State University', 'Purdue University Main Campus']"
conf/stoc/KavrakiLMR95,2,"['Stanford University', 'Rice University']"
conf/sws/DamianiGASTW06,2,"['University of Texas at Dallas', 'University of Illinois at Urbana-Champaign']"
conf/swb/LiVMRMS06,2,"['Wright State University Main Campus', 'University of Georgia']"
conf/swat4ls/TirmiziAMMSSM09,2,"['University of Texas at Austin', 'USP - S\xc3\xa3o Carlos']"
conf/swat/WeissS88,2,"['Princeton University', 'Florida International University']"
conf/swat/SuriSW00,2,"['Carnegie Mellon University', 'University of California-Santa Barbara']"
conf/stoc/KearnsV89,2,"['Harvard University', 'University of Pennsylvania']"
conf/swat/PaluPR02,2,"['New Mexico State University Main Campus', 'Old Dominion University']"
conf/stoc/KedemPRS91,2,"['Rice University', 'New York University']"
conf/swat/MendelsonTTZ04,2,"['Princeton University', 'University of Massachusetts Amherst']"
conf/stoc/KedemPS90,2,"['Rice University', 'New York University']"
conf/swat/MaratheRS96,2,"['Virginia Polytechnic Institute and State University', 'Northeastern University']"
conf/stoc/KempeKD01,2,"['Cornell University', 'University of Southern California']"
conf/stoc/KempeKK00,2,"['Cornell University', 'University of Southern California']"
conf/stoc/KenyonRS93,2,"['University of California-Berkeley', 'Georgia Institute of Technology']"
conf/stoc/KhannaL98,2,"['University of Pennsylvania', 'Case Western Reserve University']"
conf/swat/GuibasSZ00,2,"['Stanford University', 'University of North Carolina at Chapel Hill']"
conf/swat/GfellerMSVW08,2,"['University of California-Santa Barbara', 'ETH Zurich']"
conf/types/WatkinsCPW03,2,"['Carnegie Mellon University', 'Princeton University']"
conf/uai/AbbeelKN05,2,"['Stanford University', 'University of California-Berkeley']"
conf/vissym/BertramTH03,2,"['University of California-Davis', 'Purdue University Main Campus']"
conf/uss/CheckowayNE0LRBMSF14,2,"['University of California-San Diego', 'University of Wisconsin-Madison']"
conf/stoc/BorgsCIKMP08,2,"['University of California-Berkeley', 'Northwestern University']"
conf/uss/DuffyNGLM13,2,"['University of Illinois at Urbana-Champaign', 'Vanderbilt University']"
conf/uss/DietzSPSW11,2,"['University of Minnesota-Twin Cities', 'Rice University']"
conf/uss/DattaDMNS10,2,"['Stanford University', 'New York University']"
conf/stoc/BorodinKRSW96,2,"['Massachusetts Institute of Technology', 'Cornell University']"
conf/uss/CraverWLSSWDF01,2,"['Rice University', 'Princeton University']"
conf/uss/Collins09,2,"['Columbia University In The City of New York', 'Massachusetts Institute of Technology']"
conf/uss/ClarkRRGSXF13,2,"['University of South Carolina Columbia', 'University of Massachusetts Amherst']"
conf/uss/ChongVM07,2,"['Cornell University', 'Harvard University']"
conf/uss/ChenWD02,2,"['University of California-Davis', 'University of California-Berkeley']"
conf/uss/ChaumCCEPRRSS08,2,"['Massachusetts Institute of Technology', 'University of Maryland Baltimore County']"
conf/uss/AslamPR08,2,"['Massachusetts Institute of Technology', 'Northeastern University']"
conf/uss/CarterMTB13,2,"['Georgia Institute of Technology', 'University of Oregon']"
conf/stoc/BrandtIKK12,2,"['Northwestern University', 'Cornell University']"
conf/uss/CalandrinoHF08,2,"['Princeton University', 'University of Michigan-Ann Arbor']"
conf/stoc/BravermanO10,2,"['University of California-Los Angeles', 'Johns Hopkins University']"
conf/uss/BonehDTW01,2,"['University of California-Irvine', 'Stanford University']"
conf/stoc/BravermanO10a,2,"['University of California-Los Angeles', 'Johns Hopkins University']"
conf/uss/BlazeB95,2,"['Columbia University In The City of New York', 'University of Pennsylvania']"
conf/uss/BhargavanDM13,2,"['\xc3\x89cole Polytechnique ParisTech', 'Imperial College London']"
conf/uss/BenzelBKJNOSS07,2,"['University of California-Berkeley', 'University of Southern California']"
conf/uss/BelaniVAD98,2,"['University of California-San Diego', 'University of Texas at Austin']"
conf/uss/FeamsterBHBK02,2,"['Massachusetts Institute of Technology', 'Georgia Institute of Technology']"
conf/stoc/BlumerBEHM84,2,"['University of Colorado at Boulder', 'Tufts University']"
conf/stoc/BlumRV96,2,"['Carnegie Mellon University', 'Georgia Institute of Technology']"
conf/uss/FeldmanHF07,2,"['Princeton University', 'University of Michigan-Ann Arbor']"
conf/uss/KreuterSMB13,2,"['University of Virginia', 'University of Oregon']"
conf/uss/KolbitschCKKZW09,2,"['Northeastern University', 'Indiana University at Bloomington']"
conf/uss/KeelveedhiBR13,2,"['University of California-San Diego', 'University of Wisconsin-Madison']"
conf/uss/KapravelosGCKVP14,2,"['University of California-Santa Barbara', 'University of California-Berkeley']"
conf/uss/KanichWMHKLPVS11,2,"['University of California-Berkeley', 'University of California-San Diego']"
conf/stoc/BlumFM88,2,"['Massachusetts Institute of Technology', 'Carnegie Mellon University']"
conf/uss/JohnsonW04,2,"['University of California-Berkeley', 'University of Utah']"
conf/stoc/BlumK89,2,"['University of Pennsylvania', 'Carnegie Mellon University']"
conf/uss/JiangX04,2,"['Purdue University Main Campus', 'North Carolina State University']"
conf/uss/JermynMMRR99,2,"['University of North Carolina at Chapel Hill', 'Johns Hopkins University']"
conf/uss/JacobKKV12,2,"['University of California-Santa Barbara', 'Northeastern University']"
conf/stoc/BlumKRV98,2,"['Carnegie Mellon University', 'Georgia Institute of Technology']"
conf/uss/HuangCE11,2,"['University of North Texas', 'University of Virginia']"
conf/uss/HaldermanSHCPCFAF08,2,"['Princeton University', 'University of Michigan-Ann Arbor']"
conf/uss/HaldermanF06,2,"['Princeton University', 'University of Michigan-Ann Arbor']"
conf/uss/GunterLM10,2,"['University of Illinois at Urbana-Champaign', 'Vanderbilt University']"
conf/uss/GiffinJM02,2,"['University of Wisconsin-Madison', 'Georgia Institute of Technology']"
conf/uss/GaoRS04,2,"['University of North Carolina at Chapel Hill', 'University of California-Berkeley']"
conf/stoc/BlumLR90,2,"['Massachusetts Institute of Technology', 'Carnegie Mellon University']"
conf/uss/FuSSF01,2,"['Georgia Institute of Technology', 'University of Massachusetts Amherst']"
conf/uss/FoglaSPKL06,2,"['Georgia Institute of Technology', 'University of Georgia']"
conf/uss/BallardML06,2,"['Lehigh University', 'University of North Carolina at Chapel Hill']"
conf/stoc/BrewerCL94,2,"['University of California-Berkeley', 'University of California-Santa Barbara']"
