Rank,Vkey,VPsize,Citations,Qualis,H-Index,,Rank,Vkey,Qualis,P-score,,Rank,Vkey,Qualis,PS/VP
165,conf/fusion,2644.0,6062.0,,25.0,,165,conf/gamenets,,,,165,conf/hicss,A1,
166,journals/iet-com,2119.0,3949.0,,25.0,,166,journals/sigpro,A1,,,166,journals/integration,B2,
167,conf/icis,3669.0,31539.0,,25.0,,167,conf/ieeesam,,,,167,journals/neco,A1,
168,journals/wicomm,1434.0,8282.0,B1,25.0,,168,journals/tie,,,,168,conf/bmvc,A2,
169,conf/esem,506.0,2337.0,A2,24.0,,169,journals/isci,A1,,,169,conf/cloudcom,B2,
170,journals/entropy,1452.0,7402.0,,24.0,,170,conf/ipsn,A1,,,170,conf/fast,A1,
171,conf/islped,1474.0,29414.0,A1,24.0,,171,homepages/p,,,,171,conf/cscw,A1,
172,conf/ecrts,766.0,12095.0,A2,24.0,,172,journals/tcas,,,,172,journals/cad,,
173,journals/telsys,1564.0,12420.0,B1,24.0,,173,conf/netcod,,,,173,conf/aaai,A1,
174,conf/ivs,1047.0,1429.0,,24.0,,174,journals/scn,,,,174,conf/ipsn,A1,
175,journals/wpc,4130.0,29248.0,,24.0,,175,conf/icb,,,,175,journals/siamis,,
176,conf/ita,432.0,1024.0,,24.0,,176,conf/bic-ta,,,,176,journals/csi,,
177,conf/random,166.0,7109.0,B1,24.0,,177,journals/tpds,A1,,,177,conf/isip,,
178,journals/siamads,451.0,3398.0,,24.0,,178,conf/IEEEias,,,,178,conf/ppopp,A2,
179,journals/jct,6280.0,105859.0,,23.0,,179,journals/tcsv,A1,,,179,conf/sdm,A2,
180,conf/avss,982.0,5443.0,,23.0,,180,conf/smc,B2,,,180,conf/ai,B1,
181,conf/psb,660.0,18545.0,A1,23.0,,181,journals/jdim,B5,,,181,conf/allerton,,
182,conf/sacmat,374.0,10440.0,A1,23.0,,182,conf/dbta,B4,,,182,journals/socnet,,
183,journals/jdi,1143.0,10788.0,B1,23.0,,183,conf/wcsp,,,,183,conf/percom,A2,
184,conf/ieeevast,484.0,2922.0,,23.0,,184,conf/ntcir,,,,184,conf/cec,B1,
185,conf/icmcs,7286.0,55698.0,B3,23.0,,185,journals/gis,A2,,,185,conf/miccai,A1,
186,conf/kr,928.0,60866.0,A2,22.0,,186,journals/cacie,,,,186,conf/sac,A1,
187,conf/icnp,860.0,26679.0,A1,22.0,,187,journals/pvldb,A1,,,187,conf/icdar,A2,
188,conf/icpp,3433.0,53080.0,A2,22.0,,188,journals/ci,B1,,,188,conf/coling,A1,
189,journals/heuristics,541.0,19210.0,A2,22.0,,189,conf/mvhi,,,,189,conf/tacas,A1,
190,journals/mms,762.0,23249.0,A2,22.0,,190,conf/webi,,,,190,conf/lrec,A2,
191,journals/ol,787.0,6148.0,,22.0,,191,conf/icdma,,,,191,journals/lre,B3,
192,conf/amcis,6236.0,17319.0,B1,22.0,,192,conf/pacis,,,,192,conf/ics,A2,
193,conf/webi,1781.0,10504.0,,22.0,,193,journals/jcisd,B1,,,193,journals/siamma,,
194,journals/nca,2143.0,14690.0,,22.0,,194,conf/ics,A2,,,194,journals/eis,,
195,conf/mass,1232.0,6808.0,B1,22.0,,195,conf/nems,,,,195,journals/isj,,
196,conf/vmcai,393.0,8789.0,A2,21.0,,196,conf/ipps,A1,,,196,conf/gis,B1,
