"CJourID","DomainID","SubDomainID"
"5140","8","7"
"5141","8","14"
"5142","8","5"
"5143","8","5"
"5143","8","15"
"5144","8","12"
"5145","5","0"
"5146","8","7"
"5147","8","4"
"5147","10","0"
"5148","5","0"
"5149","8","4"
"5150","8","6"
"5151","8","9"
"5152","5","0"
"5153","8","3"
"5153","8","9"
"5154","5","0"
"5155","5","0"
"5156","8","1"
"5157","8","10"
"5158","8","10"
"5159","8","6"
"5160","8","10"
"5161","8","14"
"5162","8","6"
"5163","8","6"
"5164","8","6"
"5165","8","9"
"5165","8","12"
"5166","8","4"
"5167","8","4"
"5168","8","14"
"5169","8","14"
"5170","8","10"
"5170","19","0"
"5171","8","10"
"5171","19","0"
"5172","5","0"
"5173","5","0"
"5174","5","0"
"5175","8","0"
"5176","2","0"
"5176","8","9"
"5177","2","0"
"5177","8","6"
"5178","8","10"
"5178","19","0"
"5179","0","0"
"5180","19","0"
"5181","19","0"
"5182","2","0"
"5183","8","6"
"5184","8","10"
"5184","19","0"
"5185","8","9"
"5186","8","0"
"5187","8","0"
"5187","8","9"
"5188","2","0"
"5188","8","1"
"5188","8","9"
"5189","8","0"
"5190","8","0"
"5191","6","0"
"5191","8","2"
"5192","5","0"
"5192","8","3"
"5193","8","0"
"5194","2","0"
"5195","1","0"
"5196","8","4"
"5197","2","0"
"5197","8","9"
"5198","5","0"
"5198","8","3"
"5199","15","0"
"5200","15","0"
"5201","15","0"
"5202","8","0"
"5203","8","0"
"5204","8","1"
"5205","8","4"
"5206","8","4"
"5207","8","6"
"5208","8","0"
"5209","8","15"
"5210","8","6"
"5211","8","6"
"5212","8","6"
"5213","8","6"
"5214","8","6"
"5215","8","6"
"5216","8","6"
"5217","8","6"
"5218","8","6"
"5219","8","6"
"5220","8","6"
"5221","8","6"
"5222","8","6"
"5223","8","6"
"5224","8","6"
"5225","8","6"
"5226","8","0"
"5227","8","7"
"5228","8","7"
"5229","8","7"
"5230","8","7"
"5231","5","0"
"5232","8","7"
"5233","8","7"
"5234","8","7"
"5235","8","7"
"5236","8","0"
"5237","2","0"
"5237","8","6"
"5238","2","0"
"5238","8","0"
"5239","5","0"
"5239","8","3"
"5239","8","10"
"5240","8","10"
"5240","19","0"
"5241","8","0"
"5242","8","0"
"5243","8","0"
"5244","8","4"
"5245","8","4"
"5246","8","10"
"5246","9","9"
"5247","8","3"
"5248","8","3"
"5249","8","0"
"5250","8","6"
"5251","8","6"
"5252","1","0"
"5253","8","1"
"5254","8","8"
"5255","8","4"
"5256","8","8"
"5257","8","6"
"5257","8","10"
"5258","8","10"
"5258","19","0"
"5259","8","16"
"5260","0","0"
"5261","8","6"
"5261","8","7"
"5262","8","6"
"5263","8","6"
"5264","19","0"
"5265","19","0"
"5266","8","10"
"5267","8","0"
"5268","8","10"
"5268","19","0"
"5269","2","0"
"5270","5","0"
"5270","8","1"
"5270","8","3"
"5270","8","10"
"5271","5","0"
"5271","8","3"
"5272","8","9"
"5273","5","0"
"5274","8","10"
"5274","19","0"
"5275","8","0"
"5276","8","0"
"5277","8","0"
"5278","8","0"
"5278","8","6"
"5279","8","0"
"5279","8","3"
"5279","8","10"
"5280","8","0"
"5281","8","7"
"5281","8","13"
"5282","8","7"
"5282","8","13"
"5282","19","0"
"5283","8","9"
"5284","8","0"
"5285","9","11"
"5286","12","6"
"5287","4","0"
"5288","4","0"
"5288","8","10"
"5289","10","0"
"5290","7","0"
"5290","8","0"
"5291","8","0"
"5292","8","10"
"5292","8","13"
"5292","19","0"
"5293","8","10"
"5294","8","10"
"5295","8","9"
"5296","2","0"
"5296","8","6"
"5297","8","6"
"5298","8","10"
"5299","8","6"
"5300","8","7"
"5301","8","6"
"5302","8","7"
"5302","8","9"
"5303","8","6"
"5304","8","0"
"5305","8","1"
"5305","8","6"
"5306","8","6"
"5307","8","6"
"5308","8","6"
"5308","8","9"
"5309","8","6"
"5309","8","9"
"5310","8","0"
"5311","8","6"
"5312","8","6"
"5313","12","10"
"5313","12","11"
"5314","8","6"
"5315","8","6"
"5315","8","7"
"5315","8","10"
"5316","2","0"
"5317","8","14"
"5318","8","6"
"5319","8","6"
"5320","8","6"
"5321","8","0"
"5322","8","6"
"5323","8","6"
"5324","8","6"
"5325","8","0"
"5326","8","7"
"5327","8","6"
"5328","8","9"
"5329","8","6"
"5330","8","6"
"5331","8","6"
"5332","8","0"
"5333","8","9"
"5334","8","1"
"5334","8","6"
"5335","8","6"
"5335","19","0"
"5336","8","9"
"5337","8","2"
"5338","8","6"
"5339","8","6"
"5340","8","9"
"5340","12","12"
"5341","8","6"
"5342","8","0"
"5343","12","0"
"5344","8","6"
"5345","8","0"
"5346","8","6"
"5347","8","6"
"5348","8","6"
"5349","8","7"
"5350","10","0"
"5351","8","8"
"5352","8","6"
"5352","8","8"
"5353","8","6"
"5354","8","6"
"5355","8","6"
"5355","8","12"
"5356","8","12"
"5357","8","0"
"5358","8","7"
"5359","8","6"
"5360","8","7"
"5361","8","2"
"5362","2","0"
"5362","8","6"
"5362","8","9"
"5363","8","6"
"5364","8","6"
"5365","8","6"
"5366","2","0"
"5366","8","6"
"5366","8","10"
"5367","2","0"
"5367","8","6"
"5368","8","6"
"5369","8","6"
"5370","8","7"
"5371","8","9"
"5372","8","0"
"5373","4","0"
"5373","8","12"
"5374","8","6"
"5375","8","7"
"5376","6","0"
"5376","8","6"
"5376","8","12"
"5377","8","6"
"5378","8","6"
"5379","8","6"
"5380","8","9"
"5381","8","8"
"5381","8","9"
"5381","8","10"
"5382","8","8"
"5383","5","0"
"5383","8","3"
"5384","5","0"
"5384","8","3"
"5385","8","6"
"5386","8","0"
"5387","6","0"
"5388","8","10"
"5389","8","5"
"5390","8","0"
"5391","8","6"
"5392","6","0"
"5393","5","0"
"5394","5","0"
"5395","8","10"
"5396","19","0"
"5397","8","0"
"5398","10","0"
"5399","2","0"
"5399","8","6"
"5400","2","0"
"5400","8","9"
"5401","8","6"
"5402","8","6"
"5402","8","10"
"5402","19","0"
"5403","3","1"
"5403","8","4"
"5404","8","0"
"5405","5","0"
"5405","8","3"
"5405","8","10"
"5406","2","0"
"5406","8","6"
"5407","8","4"
"5408","8","1"
"5408","9","9"
"5409","2","0"
"5409","8","10"
"5410","8","10"
"5411","8","7"
"5411","8","10"
"5412","8","10"
"5413","8","0"
"5413","8","6"
"5414","8","7"
"5415","8","6"
"5416","8","7"
"5417","8","0"
"5418","8","0"
"5418","19","0"
"5419","8","10"
"5420","5","0"
"5420","8","3"
"5420","8","10"
"5421","8","0"
"5422","8","6"
"5423","8","9"
"5423","9","9"
"5424","8","7"
"5425","8","7"
"5426","8","0"
"5427","8","8"
"5428","6","0"
"5428","8","6"
"5429","8","6"
"5430","8","0"
"5431","8","8"
"5431","8","9"
"5431","8","10"
"5432","8","14"
"5433","8","4"
"5433","8","10"
"5434","8","10"
"5434","19","0"
"5435","8","10"
"5436","2","0"
"5437","8","2"
"5438","2","0"
"5438","8","10"
"5439","8","10"
"5439","19","0"
"5440","8","9"
"5441","2","0"
"5441","8","6"
"5441","8","7"
"5442","8","14"
"5443","8","6"
"5443","8","10"
"5444","8","0"
"5445","12","2"
"5446","8","9"
"5447","8","0"
"5448","7","0"
"5448","8","9"
"5449","15","0"
"5450","8","9"
"5450","8","10"
"5451","8","6"
"5451","8","9"
"5452","2","0"
"5452","8","6"
"5453","8","10"
"5454","8","10"
"5454","15","0"
"5455","8","9"
"5456","8","1"
"5457","8","9"
"5458","8","7"
"5458","19","0"
"5459","8","1"
"5460","8","0"
"5461","8","6"
"5462","8","9"
"5463","8","9"
"5463","19","0"
"5464","8","9"
"5465","8","0"
"5466","8","0"
"5466","15","0"
"5467","8","4"
"5467","8","6"
"5467","8","10"
"5468","2","0"
"5468","8","6"
"5469","8","7"
"5469","19","0"
"5470","8","16"
"5471","8","0"
"5472","8","1"
"5473","8","6"
"5474","8","9"
"5474","8","10"
"5475","8","16"
"5476","2","0"
"5476","8","1"
"5476","8","6"
"5477","8","1"
"5478","9","11"
"5479","8","1"
"5479","8","10"
"5480","8","1"
"5481","8","4"
"5482","5","0"
"5483","8","10"
"5484","8","0"
"5485","5","0"
"5486","8","0"
"5487","8","1"
"5488","8","7"
"5489","8","0"
"5490","2","0"
"5490","8","6"
"5491","8","10"
"5491","12","0"
"5492","8","2"
"5493","8","3"
"5493","8","9"
"5493","8","10"
"5494","8","10"
"5495","8","5"
"5496","8","0"
"5496","19","0"
"5497","8","0"
"5498","8","10"
"5499","8","4"
"5500","7","0"
"5500","9","11"
"5501","8","4"
"5502","8","4"
"5503","2","0"
"5503","8","1"
"5503","8","6"
"5503","8","10"
"5504","8","5"
"5505","8","5"
"5505","12","7"
"5506","15","0"
"5507","2","0"
"5508","8","4"
"5509","8","10"
"5510","8","6"
"5511","8","6"
"5512","10","5"
"5513","8","6"
"5514","8","0"
"5515","5","2"
"5515","12","2"
"5515","19","2"
"5516","6","0"
"5516","8","3"
"5516","8","7"
"5517","8","7"
"5518","8","7"
"5519","8","7"
"5520","8","7"
"5521","8","0"
"5522","8","1"
"5522","8","7"
"5522","8","10"
"5522","8","13"
"5522","19","0"
"5523","8","0"
"5523","19","0"
"5524","8","4"
"5524","8","10"
"5525","7","0"
"5525","8","9"
"5526","8","0"
"5527","8","0"
"5528","19","0"
"5529","8","4"
"5529","9","6"
"5530","8","4"
"5530","9","6"
"5531","8","0"
"5532","8","4"
"5533","8","10"
"5533","19","0"
"5534","8","2"
"5534","8","10"
"5534","19","0"
"5535","8","0"
"5536","8","0"
"5536","15","0"
"5537","8","0"
"5538","8","7"
"5539","8","10"
"5539","10","0"
"5540","8","1"
"5540","8","10"
"5541","4","0"
"5542","8","1"
"5542","8","7"
"5542","8","10"
"5543","8","4"
"5544","8","4"
"5545","19","0"
"5546","8","3"
"5546","10","0"
"5547","8","4"
"5548","8","4"
"5548","10","0"
"5549","9","6"
"5550","8","0"
"5551","8","6"
"5552","8","4"
"5553","8","7"
"5554","8","0"
"5555","2","0"
"5556","8","4"
"5557","8","9"
"5558","8","12"
"5559","19","0"
"5560","8","0"
"5561","8","6"
"5561","8","10"
"5562","8","0"
"5563","8","14"
"5564","8","4"
"5564","8","10"
"5564","8","14"
"5565","8","4"
"5566","8","6"
"5567","8","0"
"5568","8","10"
"5568","19","0"
"5569","8","10"
"5570","8","10"
"5571","5","0"
"5572","6","0"
"5572","8","6"
"5572","8","10"
"5573","8","6"
"5574","8","6"
"5574","19","0"
"5575","8","6"
"5575","8","12"
"5575","19","0"
"5576","8","1"
"5577","8","10"
"5577","19","0"
"5578","8","13"
"5578","12","12"
"5579","8","13"
"5579","19","0"
"5580","8","7"
"5580","8","10"
"5580","8","14"
"5581","7","0"
"5582","7","0"
"5583","8","1"
"5583","8","3"
"5583","8","10"
"5584","8","5"
"5585","0","0"
"5586","15","0"
"5587","8","6"
"5588","8","7"
"5589","8","10"
"5589","10","0"
"5590","8","0"
"5591","8","6"
"5591","19","0"
"5592","8","0"
"5593","10","0"
"5594","8","0"
"5594","19","0"
"5595","2","0"
"5595","8","7"
"5595","8","10"
"5596","8","4"
"5597","8","10"
"5598","8","6"
"5599","8","7"
"5600","8","1"
"5601","8","1"
"5602","8","10"
"5603","8","4"
"5604","8","4"
"5605","8","1"
"5605","8","6"
"5606","8","0"
"5607","8","0"
"5608","4","0"
"5609","8","10"
"5610","8","7"
"5611","8","7"
"5611","19","0"
"5612","8","7"
"5612","19","0"
"5613","9","9"
"5614","5","0"
"5615","8","16"
"5616","8","10"
"5617","8","10"
"5618","7","0"
"5618","8","4"
"5619","8","10"
"5620","8","10"
"5621","8","0"
"5621","12","0"
"5622","1","0"
"5623","2","0"
"5623","8","6"
"5624","8","14"
"5625","8","4"
"5626","8","0"
"5626","19","0"
"5627","5","0"
"5628","8","10"
"5629","8","10"
"5630","8","9"
"5630","8","10"
"5631","8","7"
"5632","6","0"
"5632","8","7"
"5632","8","13"
"5633","8","4"
"5634","8","10"
"5635","8","0"
"5636","12","0"
"5637","2","0"
"5637","8","6"
"5638","8","10"
"5639","2","0"
"5640","8","0"
"5641","8","6"
"5642","8","7"
"5643","8","10"
"5644","8","0"
"5645","12","2"
"5645","12","6"
"5646","5","0"
"5646","8","3"
"5647","5","0"
"5648","8","9"
"5649","10","11"
"5650","8","0"
"5651","8","0"
"5652","5","0"
"5653","8","10"
"5654","8","6"
"5655","8","10"
"5655","15","0"
"5656","8","0"
"5657","8","0"
"5658","8","4"
"5659","8","4"
"5660","8","4"
"5661","8","4"
"5662","8","4"
"5663","8","4"
"5664","8","10"
"5665","8","10"
"5665","19","0"
"5666","8","10"
"5666","19","0"
"5667","8","10"
"5668","2","0"
"5668","8","10"
"5669","8","0"
"5670","8","1"
"5670","8","6"
"5670","8","10"
"5671","8","1"
"5671","8","4"
"5671","8","6"
"5672","8","0"
"5672","19","0"
"5673","8","6"
"5673","8","10"
"5674","8","2"
"5675","8","0"
"5676","8","4"
"5677","6","0"
"5678","5","0"
"5679","8","6"
"5679","8","12"
"5680","8","6"
"5680","8","9"
"5681","8","0"
"5682","9","0"
"5683","8","9"
"5684","8","0"
"5685","8","12"
"5686","8","0"
"5687","8","0"
"5688","2","0"
"5689","8","11"
"5690","8","9"
"5691","2","0"
"5691","8","6"
"5692","8","0"
"5693","8","14"
"5694","8","14"
"5695","8","14"
"5696","8","0"
"5697","8","0"
"5698","2","0"
"5699","8","6"
"5700","8","1"
"5700","8","6"
"5701","10","5"
"5702","19","0"
"5703","19","0"
"5704","8","13"
"5704","19","0"
"5705","8","13"
"5706","8","13"
"5707","8","6"
"5707","19","0"
"5708","8","6"
"5708","19","0"
"5709","8","13"
"5710","8","7"
"5710","8","13"
"5710","19","0"
"5711","8","13"
"5712","8","13"
"5712","19","0"
"5713","8","7"
"5713","19","0"
"5714","8","7"
"5714","19","0"
"5715","8","0"
"5716","8","14"
"5716","9","5"
"5716","9","11"
"5717","8","14"
"5718","9","11"
"5719","8","14"
"5720","5","0"
"5721","5","0"
"5722","8","6"
"5722","19","0"
"5723","8","0"
"5724","5","0"
"5724","8","1"
"5724","8","3"
"5724","8","4"
"5725","5","0"
"5726","8","15"
"5727","5","0"
"5727","8","9"
"5728","8","5"
"5729","8","4"
"5730","5","0"
"5731","8","10"
"5731","15","0"
"5732","8","10"
"5733","8","0"
"5734","8","0"
"5735","8","0"
"5736","8","9"
"5736","8","12"
"5737","8","6"
"5738","8","0"
"5739","5","0"
"5740","8","4"
"5741","8","4"
"5742","8","4"
"5743","8","4"
"5744","8","4"
"5745","8","4"
"5746","8","4"
"5747","8","4"
"5748","8","4"
"5749","8","10"
"5750","8","10"
"5751","8","10"
"5752","8","10"
"5753","8","10"
"5754","8","10"
"5755","8","10"
"5756","8","10"
"5757","8","10"
"5758","8","10"
"5759","8","10"
"5760","8","10"
"5761","7","0"
"5761","8","0"
"5762","8","10"
"5763","8","1"
"5764","19","0"
"5765","8","6"
"5765","19","0"
"5766","8","7"
"5767","8","7"
"5767","8","13"
"5767","19","0"
"5768","19","0"
"5769","8","6"
"5770","8","6"
"5770","19","0"
"5771","8","4"
"5772","8","16"
"5773","8","6"
"5774","8","4"
"5775","8","4"
"5775","8","10"
"5775","10","5"
"5775","10","8"
"5776","8","0"
"5777","15","0"
"5778","8","10"
"5778","15","0"
"5779","10","3"
"5779","10","5"
"5780","8","6"
"5781","19","0"
"5782","5","0"
"5783","8","0"
"5784","19","0"
"5785","8","15"
"5786","8","4"
"5786","10","0"
"5787","8","7"
"5788","8","7"
"5789","8","0"
"5790","8","5"
"5791","8","0"
"5792","8","9"
"5793","8","0"
"5794","8","0"
"5795","8","6"
"5795","8","7"
"5796","19","0"
"5797","8","0"
"5798","8","9"
"5799","8","16"
"5800","2","0"
"5800","8","6"
"5800","8","9"
"5801","15","0"
"5802","8","7"
"5802","15","0"
"5803","8","0"
"5804","8","1"
"5804","8","7"
"5804","8","13"
"5805","6","0"
"5805","8","3"
"5806","8","0"
"5807","12","0"
"5808","8","0"
"5809","8","6"
"5810","8","0"
"5810","8","9"
"5811","8","9"
"5812","8","1"
"5812","8","6"
"5813","5","0"
"5814","5","0"
"5815","5","0"
"5816","5","0"
"5817","8","7"
"5818","5","0"
"5818","8","1"
"5819","8","0"
"5820","8","6"
"5821","5","0"
"5822","8","0"
"5823","8","10"
"5823","8","15"
"5823","10","13"
"5824","8","7"
"5825","8","10"
"5826","8","0"
"5827","8","6"
"5827","8","9"
"5828","8","0"
"5829","8","7"
"5830","5","0"
"5831","5","0"
"5832","6","0"
"5832","8","6"
"5833","5","0"
"5833","8","3"
"5834","8","0"
"5835","8","0"
"5836","8","3"
"5836","8","15"
"5837","8","0"
"5838","8","10"
"5839","8","10"
"5840","2","0"
"5840","8","1"
"5840","8","6"
"5841","8","0"
"5842","8","0"
"5843","8","4"
"5843","8","10"
"5844","6","0"
"5845","8","1"
"5845","8","13"
"5845","8","14"
"5845","8","15"
"5846","8","3"
"5846","15","0"
"5847","8","0"
"5848","8","15"
"5849","8","0"
"5850","8","0"
"5851","8","4"
"5852","8","0"
"5853","8","0"
"5854","1","0"
"5855","1","0"
"5856","7","0"
"5857","1","0"
"5858","8","4"
"5859","8","9"
"5860","8","6"
"5860","8","13"
"5860","8","14"
"5861","8","3"
"5862","5","0"
"5862","8","3"
"5863","7","0"
"5863","8","6"
"5864","8","8"
"5865","8","6"
"5866","8","10"
"5867","8","10"
"5868","8","6"
"5869","8","1"
"5870","7","0"
"5870","8","16"
"5871","7","0"
"5872","7","0"
"5872","8","16"
"5873","7","0"
"5873","8","16"
"5874","8","1"
"5875","8","16"
"5876","8","0"
"5877","8","10"
"5878","8","10"
"5879","8","10"
"5880","8","4"
"5881","8","7"
"5881","8","9"
"5882","8","0"
"5883","8","14"
"5884","8","9"
"5884","8","10"
"5885","5","0"
"5886","8","8"
"5887","8","4"
"5887","22","0"
"5888","8","3"
"5888","8","8"
"5888","8","13"
"5889","8","4"
"5890","8","4"
"5891","8","4"
"5892","8","7"
"5893","8","5"
"5894","8","6"
"5895","9","0"
"5896","4","6"
"5897","9","0"
"5898","4","6"
"5899","4","6"
"5900","4","0"
"5901","9","5"
"5901","9","11"
"5902","4","6"
"5903","4","6"
"5903","9","5"
"5903","16","1"
"5904","9","0"
"5905","4","6"
"5906","1","0"
"5907","4","6"
"5908","9","0"
"5909","9","7"
"5910","9","0"
"5911","9","0"
"5912","4","6"
"5913","9","8"
"5914","4","6"
"5915","4","6"
"5916","8","7"
"5917","9","0"
"5918","9","0"
"5919","4","6"
"5920","9","5"
"5921","4","6"
"5922","9","8"
"5922","9","11"
"5923","9","7"
"5924","9","5"
"5925","9","0"
"5926","3","0"
"5927","9","7"
"5927","9","8"
"5928","9","0"
"5929","16","7"
"5930","4","6"
"5931","9","11"
"5931","16","7"
"5932","4","6"
"5933","9","10"
"5934","4","6"
"5935","4","6"
"5935","9","5"
"5936","9","3"
"5936","9","5"
"5937","10","0"
"5938","9","3"
"5939","9","0"
"5939","16","7"
"5940","9","3"
"5941","9","8"
"5942","9","3"
"5943","4","6"
"5943","9","10"
"5944","9","5"
"5945","9","0"
"5946","9","8"
"5946","9","11"
"5947","9","0"
"5948","9","0"
"5948","16","7"
"5949","9","0"
"5950","4","6"
"5951","5","0"
"5952","4","6"
"5952","9","11"
"5953","9","8"
"5953","9","11"
"5954","4","6"
"5955","9","0"
"5956","9","5"
"5956","9","11"
"5957","9","0"
"5958","9","1"
"5959","9","1"
"5960","9","10"
"5961","9","0"
"5961","16","1"
"5962","4","6"
"5963","9","3"
"5964","4","0"
"5965","4","6"
"5966","4","6"
"5966","9","5"
"5967","4","6"
"5968","9","0"
"5969","9","0"
"5970","4","11"
"5971","4","11"
"5972","4","6"
"5973","4","6"
"5974","10","0"
"5975","4","6"
"5976","5","0"
"5977","5","0"
"5978","4","6"
"5979","4","6"
"5980","4","6"
"5981","4","6"
"5982","4","6"
"5983","4","6"
"5984","4","6"
"5985","4","6"
"5986","4","6"
"5987","4","6"
"5988","4","6"
"5989","4","6"
"5990","9","5"
"5990","9","11"
"5991","4","6"
"5991","9","8"
"5992","4","6"
"5993","4","6"
"5994","4","6"
"5995","8","7"
"5996","9","7"
"5997","3","0"
"5998","9","4"
"5999","9","5"
"6000","10","0"
"6001","4","6"
"6002","9","6"
"6002","9","10"
"6003","9","0"
"6004","9","4"
"6004","9","7"
"6005","9","7"
"6006","9","7"
"6007","9","0"
"6008","9","0"
"6009","9","10"
"6010","4","6"
"6011","9","0"
"6012","9","0"
"6013","9","11"
"6014","9","0"
"6015","9","0"
"6016","9","0"
"6017","9","0"
"6018","9","11"
"6019","9","0"
"6020","9","0"
"6021","9","8"
"6022","9","4"
"6022","9","8"
"6023","9","5"
"6023","9","10"
"6024","4","6"
"6025","9","0"
"6025","16","7"
"6026","4","6"
"6027","4","6"
"6028","9","0"
"6028","16","5"
"6029","9","11"
"6030","4","11"
"6031","9","0"
"6032","4","6"
"6033","9","0"
"6034","4","6"
"6035","4","9"
"6036","10","0"
"6037","4","0"
"6038","9","0"
"6039","4","6"
"6040","22","0"
"6041","10","8"
"6042","10","8"
"6043","9","0"
"6044","4","6"
"6045","4","6"
"6046","10","0"
"6047","10","0"
"6048","10","0"
"6049","4","0"
"6050","9","7"
"6051","4","0"
"6052","9","3"
"6053","9","3"
"6054","5","1"
"6055","9","7"
"6056","9","11"
"6057","9","0"
"6058","9","0"
"6059","9","0"
"6060","9","5"
"6061","9","1"
