,Akey,Information retrieval score
8967,Alexander A. Razborov,0.0
8966,Qishi Wu,0.0
8960,Wenliang Du,0.0
8946,André DeHon,0.0
1600,James H. Anderson,0.0
8931,Antonija Mitrovic,0.0
8928,Anna R. Karlin,0.0
8920,Patricia Bouyer,0.0
8918,Christophe Bobda,0.0
1602,Thambipillai Srikanthan,0.0
8905,Shalabh Bhatnagar,0.0
8902,David Evans,0.0
8900,Senem Velipasalar,0.0
8879,Dana H. Ballard,0.0
8698,Michael Gleicher,0.0
8695,Kaleem Siddiqi,0.0
8392,Mahesh Viswanathan 0001,0.0
8547,Prashant Doshi,0.0
8541,Massimo De Santo,0.0
8533,Christian Igel,0.0
8532,Jeremy Gibbons,0.0
8513,Angelos Stavrou,0.0
8501,Olivier Temam,0.0
8498,Abdelsalam Helal,0.0
8493,Kanad Ghose,0.0
8491,Guanghui Wang,0.0
8488,Polina Golland,0.0
8486,Dongwoo Kim,0.0
8485,Hung Son Nguyen,0.0
8484,Stephen M. Watt,0.0
8480,Martha W. Evens,0.0
8479,Vishal Misra,0.0
8478,Mario Szegedy,0.0
8473,Manfred Nagl,0.0
8468,Sunil Prabhakar,0.0
8452,Larry F. Hodges,0.0
8450,AnHai Doan,0.0
8444,Jianmin Zheng,0.0
8442,Denys Poshyvanyk,0.0
8435,Dipankar Dasgupta,0.0
8428,Steve M. Easterbrook,0.0
8422,Xudong He,0.0
8419,Roderic A. Grupen,0.0
8412,Binay K. Bhattacharya,0.0
1643,Sariel Har-Peled,0.0
8544,Jordi Torres,0.0
8554,Peter A. Dinda,0.0
8685,Paul W. Goldberg,0.0
1626,Richard J. Lipton,0.0
8683,Chao Tian,0.0
8681,Andrzej Tarlecki,0.0
8675,Giuliano Casale,0.0
8670,Lars Kulik,0.0
8669,Allen Van Gelder,0.0
8662,Nikita Borisov,0.0
8660,Scott Hauck,0.0
8648,Peter L. Reiher,0.0
8645,Vittorio Ferrari,0.0
8642,Joel Spencer,0.0
8634,Arindam Banerjee,0.0
8632,Dianxiang Xu,0.0
8629,Keith Marzullo,0.0
8624,Annika Hinze,0.0
8620,Indranil Gupta,0.0
8614,Ian J. Hayes,0.0
8613,Allen R. Hanson,0.0
8612,Paul Gastin,0.0
8607,Alfred V. Aho,0.0
8605,Stefanos Zafeiriou,0.0
8603,Clifford Stein,0.0
8600,Iordanis Koutsopoulos,0.0
8590,Sabine Süsstrunk,0.0
8584,Stephen B. Wicker,0.0
8580,Edward D. Lazowska,0.0
1625,Mikkel Thorup,0.0
8566,Rangachar Kasturi,0.0
7743,Howard J. Karloff,0.0
7740,Mark Crovella,0.0
7737,Pierre Dillenbourg,0.0
6975,Anastasia Ailamaki,0.0
6973,Mohammad Zubair,0.0
6972,Eli Biham,0.0
6970,Adam Wierman,0.0
1753,Kai Salomaa,0.0
6961,William Ribarsky,0.0
6959,Alexander I. Rudnicky,0.0
6955,Sebastián Uchitel,0.0
6954,Serge Haddad,0.0
1754,Anupam Gupta,0.0
6946,Alan Sussman,0.0
6940,Richard Wolski,0.0
6937,John Iacono,0.0
6932,Arun Ross,0.0
6926,Sanjit A. Seshia,0.0
6917,Chein-I Chang,0.0
6914,Parastoo Sadeghi,0.0
6905,Vinod Vaikuntanathan,0.0
6902,John Hatcliff,0.0
6896,Liviu Iftode,0.0
6895,Frederick C. Harris Jr.,0.0
6894,Mark A. Neerincx,0.0
6889,Henry Fuchs,0.0
6887,Matthias Hollick,0.0
1756,Pietro Perona,0.0
6876,James H. Davenport,0.0
6875,Dongyan Xu,0.0
1763,Jeffrey F. Naughton,0.0
6974,Si-Qing Zheng,0.0
6978,Robert C. Williamson,0.0
6857,Ellen W. Zegura,0.0
6986,Andrew W. Appel,0.0
7141,Neil Immerman,0.0
7129,David P. Dobkin,0.0
7126,Markus Schneider 0001,0.0
1744,Vaidy S. Sunderam,0.0
7094,Bruce Randall Donald,0.0
7091,Martin Bichler,0.0
7087,Leopoldo E. Bertossi,0.0
7086,Viktor Kuncak,0.0
7080,Jack Mostow,0.0
7074,Ronaldo Menezes,0.0
7073,Andrew W. Moore 0001,0.0
7068,Amol Deshpande,0.0
7055,Lawrence Snyder,0.0
1749,Frank van Harmelen,0.0
7052,Wen-Jing Hsu,0.0
7048,Bonnie A. Nardi,0.0
7044,Yonggang Wen,0.0
7038,Ghassan Hamarneh,0.0
7035,Ethan L. Miller,0.0
7033,Melanie Volkamer,0.0
7022,Scott D. Stoller,0.0
7021,Leen-Kiat Soh,0.0
7015,Hui Ma,0.0
7002,Michele Nappi,0.0
6997,Deming Chen,0.0
6994,John A. Miller,0.0
6991,James J. Little,0.0
6858,Qing Cao,0.0
6855,Christos Kozyrakis,0.0
7157,Arndt Bode,0.0
6727,Ramani Duraiswami,0.0
6716,Gianluca Palermo,0.0
6702,Michael Waidner,0.0
6699,David J. Fleet,0.0
6694,Pietro Liò,0.0
6693,Maria-Florina Balcan,0.0
6692,Abraham Bernstein,0.0
6688,Bernhard Pfahringer,0.0
6685,Flávio Rech Wagner,0.0
6683,Eli Gafni,0.0
6682,Panos J. Antsaklis,0.0
6681,Hadas Shachnai,0.0
6668,David Scott Warren,0.0
6663,Sheila A. McIlraith,0.0
6662,Giancarlo Guizzardi,0.0
6660,Emanuele Viola,0.0
1765,Thomas Lukasiewicz,0.0
6651,Feodor F. Dragan,0.0
6647,Chien-Chung Shen,0.0
6645,Ruoming Jin,0.0
6625,Siu Cheung Hui,0.0
6624,Renée J. Miller,0.0
6622,Jane W.-S. Liu,0.0
6621,Robert C. Miller,0.0
6617,Mark Hoogendoorn,0.0
6612,Johann A. Makowsky,0.0
6603,Anand Rangarajan,0.0
6602,Anne Benoit,0.0
6719,Altamiro Amadeu Susin,0.0
6729,Mohammad Zulkernine,0.0
6852,Atri Rudra,0.0
1764,Cheng-Zhong Xu,0.0
6847,Michael Gerndt,0.0
6846,Alessandro Orso,0.0
6834,Adam Krzyzak,0.0
6828,Paliath Narendran,0.0
6827,Michael J. Kearns,0.0
6820,Florian Kerschbaum,0.0
6819,Stéphane Lafortune,0.0
6818,James M. Bieman,0.0
6813,Dimitris Gizopoulos,0.0
6804,Carsten Rother,0.0
6798,Pedro C. Diniz,0.0
6797,Daniel Barbará,0.0
6796,Ricardo Bianchini,0.0
6794,Jacques Stern,0.0
6790,Tandy Warnow,0.0
6785,B. Chandrasekaran,0.0
6782,Richard A. Kemmerer,0.0
6781,Richard E. Korf,0.0
6779,Carey L. Williamson,0.0
6778,C. V. Ramamoorthy,0.0
6771,Antonio L. Furtado,0.0
6770,Luca P. Carloni,0.0
6764,Forrest Shull,0.0
6759,Daniele Micciancio,0.0
6755,Ugo Vaccaro,0.0
6749,Martin Odersky,0.0
6742,Yuval Rabani,0.0
7150,David K. Y. Yau,0.0
7160,L. Darrell Whitley,0.0
7736,Robert M. Kirby,0.0
7613,Ewan D. Tempero,0.0
7600,John C. Knight,0.0
7595,Sebastian G. Elbaum,0.0
7590,Sidney K. D'Mello,0.0
7589,Norman M. Sadeh,0.0
7583,Harrick M. Vin,0.0
7571,Nilanjan Banerjee,0.0
7570,Peter Wonka,0.0
7567,Jianxin Li,0.0
7565,Michael W. Godfrey,0.0
7563,Weng-Fai Wong,0.0
7560,Beverly Park Woolf,0.0
7557,Kenneth A. De Jong,0.0
7556,Arnon Avron,0.0
7546,Bruce R. Childers,0.0
7537,Hillol Kargupta,0.0
7528,Jonathan S. Turner,0.0
7527,Santosh Pande,0.0
7509,Andrea C. Arpaci-Dusseau,0.0
7508,Bruce M. Maggs,0.0
1705,Vincent Conitzer,0.0
7488,Kenneth O. Stanley,0.0
7485,John L. Hennessy,0.0
7484,Erich Grädel,0.0
7480,Luisa Gargano,0.0
1707,James A. Hendler,0.0
7470,Nando de Freitas,0.0
7467,Alessandro Garcia,0.0
7605,Chris Hankin,0.0
7617,Naranker Dulay,0.0
7451,Xiaolin Hu,0.0
7620,Shiyong Lu,0.0
7730,David C. Wilson,0.0
7726,Marcin Pilipczuk,0.0
7718,Kwok-Yan Lam,0.0
7717,Constantinos Daskalakis,0.0
7714,Hanan Lutfiyya,0.0
7713,David Bainbridge,0.0
7710,Victor Shoup,0.0
1698,Chita R. Das,0.0
7705,Ajay D. Kshemkalyani,0.0
7704,Fabrizio Ferrandi,0.0
7696,Ruigang Yang,0.0
7695,John R. Kender,0.0
7692,Vladimir Pavlovic,0.0
7687,Henryk Wozniakowski,0.0
7681,Denis Thérien,0.0
7677,Chris Clifton,0.0
7675,Yingshu Li,0.0
7664,Roger D. Chamberlain,0.0
7662,Massimiliano Pontil,0.0
7659,Paul A. Fishwick,0.0
7652,David B. Whalley,0.0
7651,Mitchell Wand,0.0
7650,Dipak Ghosal,0.0
1699,Subbarao Kambhampati,0.0
7632,Tadayoshi Kohno,0.0
7628,Danny Raz,0.0
7625,Steven M. Seitz,0.0
7455,Remzi H. Arpaci-Dusseau,0.0
7438,Francisco de A. T. de Carvalho,0.0
7172,James R. Larus,0.0
7313,Indrajit Ray,0.0
7305,Dan Geiger,0.0
7302,Chengcui Zhang,0.0
1741,Baruch Awerbuch,0.0
7299,Tulika Mitra,0.0
7292,Alexander Pretschner,0.0
7288,Gerrit C. van der Veer,0.0
7286,Gokhan Memik,0.0
7279,Steven M. Bellovin,0.0
7276,Rafael H. Bordini,0.0
7269,Lori A. Clarke,0.0
7264,Boon Thau Loo,0.0
7263,Richard Fujimoto,0.0
7250,Anant Agarwal,0.0
7247,Daniel E. Koditschek,0.0
7243,James Pustejovsky,0.0
7240,Paul H. J. Kelly,0.0
1742,Kin K. Leung,0.0
7226,Ravi Mukkamala,0.0
7224,Joseph K. Liu,0.0
7216,Gilles Brassard,0.0
7214,James Cheney,0.0
7213,Guohui Lin,0.0
7209,Kristen Grauman,0.0
7193,Harry B. Hunt III,0.0
7186,Jagath C. Rajapakse,0.0
7179,Yoram Moses,0.0
7173,Kevin Leyton-Brown,0.0
7311,John M. Mellor-Crummey,0.0
1726,Stefano Soatto,0.0
7437,Tim Finin,0.0
7320,Peter Christen,0.0
7431,Hongdong Li,0.0
7429,Mike Burmester,0.0
7428,Qi Zhu,0.0
7422,Richard S. Zemel,0.0
7419,Eugene Charniak,0.0
1708,Moira C. Norrie,0.0
1712,Edward J. McCluskey,0.0
7410,Tiffany Barnes,0.0
7403,Beth Plale,0.0
7402,Leonard J. Schulman,0.0
7398,Angelika Steger,0.0
7390,Pierre Lescanne,0.0
7383,Jörg Ott,0.0
7380,Scott Klasky,0.0
7376,Peter Rossmanith,0.0
7375,Moshe Sidi,0.0
7363,Anne Condon,0.0
1720,David J. Hawkes,0.0
7353,Maxim Likhachev,0.0
7351,Philippe Schnoebelen,0.0
7350,David Zuckerman,0.0
7338,Torsten Kuhlen,0.0
7332,Prasad Tadepalli,0.0
7327,Jesper Buus Nielsen,0.0
7325,Yuan Xue,0.0
7323,Bella Bose,0.0
1723,Ming-Yang Kao,0.0
9073,Sethu Vijayakumar,0.0
9080,Eleazar Eskin,0.0
9090,Alan J. Demers,0.0
10933,Marc Niethammer,0.0
10917,Paul Ammann,0.0
10911,Joseph F. Traub,0.0
10910,Alan J. Hu,0.0
10907,Khai N. Truong,0.0
10905,Pang-Ning Tan,0.0
10903,David Page,0.0
10900,S. Rao Kosaraju,0.0
1435,Marina L. Gavrilova,0.0
10894,Linh Anh Nguyen,0.0
10891,Ying Zhou,0.0
10883,Lata Narayanan,0.0
10880,Volkan Isler,0.0
10869,Benny Pinkas,0.0
10865,Chiara Francalanci,0.0
10855,Daniel Grosu,0.0
1441,Samir Khuller,0.0
10850,Eldar Fischer,0.0
10841,Andrzej Proskurowski,0.0
10837,Xuxian Jiang,0.0
10830,Robert Kleinberg,0.0
10829,Chinya V. Ravishankar,0.0
1444,Salil P. Vadhan,0.0
10825,Ali Saberi,0.0
10823,Bakhadyr Khoussainov,0.0
10798,Matthew T. Mason,0.0
10793,Mathieu Desbrun,0.0
1446,Joseph Naor,0.0
1434,Stefan Decker,0.0
10939,Alex C. Snoeren,0.0
10786,Vasile Palade,0.0
10954,Laurent Doyen 0001,0.0
11098,Eric Fleury,0.0
1423,Kang Zhang,0.0
11082,Edward W. Felten,0.0
1426,James Noble,0.0
11066,Peter N. Belhumeur,0.0
11062,John Kubiatowicz,0.0
11061,Robert Glück,0.0
11057,Steven M. Nowick,0.0
11056,Jie Zheng,0.0
11054,Graeme G. Shanks,0.0
11049,Bernhard Haeupler,0.0
11040,Bruce G. Buchanan,0.0
11037,John V. Guttag,0.0
11033,Hossein Saiedian,0.0
11032,Jane Huffman Hayes,0.0
11030,J. Andrew Bagnell,0.0
11023,A. W. Roscoe,0.0
1428,Shang-Hua Teng,0.0
11013,Yair Weiss,0.0
1429,Michael P. Wellman,0.0
11001,Petra Berenbrink,0.0
10990,Cauligi S. Raghavendra,0.0
1433,Rina Dechter,0.0
10984,Thomas L. Sterling,0.0
10979,Seth Gilbert,0.0
10976,Bharat Jayaraman,0.0
10962,Alain Wegmann,0.0
10788,Matt Blaze,0.0
10771,Gruia Calinescu,0.0
11101,Annie I. Antón,0.0
10596,Ana Carolina Salgado,0.0
1471,Marta Z. Kwiatkowska,0.0
10577,Yu Lei,0.0
10573,Yun Peng,0.0
10572,Xiaoyan Hong,0.0
10569,Atif M. Memon,0.0
10560,Chidchanok Lursinsap,0.0
10559,Goce Trajcevski,0.0
10546,Andreas Terzis,0.0
10542,Rebecca N. Wright,0.0
10540,Edmundo de Souza e Silva,0.0
10531,John Zimmerman,0.0
10530,Cormac Flanagan,0.0
10518,David B. Johnson,0.0
10512,Lenore D. Zuck,0.0
10508,Bruno Salvy,0.0
10504,Vitaly Shmatikov,0.0
10493,Anupam Datta,0.0
1480,Johannes Gehrke,0.0
10473,Chen Ding,0.0
10456,Kousha Etessami,0.0
1494,Andrea De Lucia,0.0
10453,Robert H. Sloan,0.0
10445,Nicole Immorlica,0.0
10444,Bettina Kemme,0.0
10440,Hasan M. Jamil,0.0
1498,Henrik I. Christensen,0.0
1500,Jieping Ye,0.0
10589,Joseph Gil,0.0
10603,C.-H. Luke Ong,0.0
10766,Dirk Pattinson,0.0
10607,Nikos Chrisochoides,0.0
10762,Niloy J. Mitra,0.0
1454,Gustavo Alonso,0.0
10758,Umesh V. Vazirani,0.0
1457,Arie E. Kaufman,0.0
10745,See-Kiong Ng,0.0
10739,Emiliano De Cristofaro,0.0
1467,Martin D. F. Wong,0.0
10732,Michael A. Goodrich,0.0
10723,Jon B. Weissman,0.0
10714,Ee-Chien Chang,0.0
10698,Jörg Kienzle,0.0
10696,Anthony D. Joseph,0.0
10690,Shan Lu,0.0
10687,Mooly Sagiv,0.0
10672,V. Kamakoti,0.0
10671,Beryl Plimmer,0.0
10659,Dan Rubenstein,0.0
10657,Silvio Savarese,0.0
10648,Ali Shokoufandeh,0.0
10646,Helger Lipmaa,0.0
10643,Adrian Segall,0.0
10631,Daniel Wichs,0.0
10628,Joxan Jaffar,0.0
10625,David Starobinski,0.0
10616,Richard S. Sutton,0.0
10614,Mario Fernando Montenegro Campos,0.0
10613,Mikolaj Bojanczyk,0.0
11099,Prasad Raghavendra,0.0
11108,Samik Basu,0.0
10423,Xiangyun Zhou,0.0
11713,Yoav Freund,0.0
11698,Steven L. Tanimoto,0.0
11697,Yingbin Liang,0.0
11683,Subhash Kak,0.0
11675,Ker-I Ko,0.0
11668,Shrideep Pallickara,0.0
11667,Gil Segev,0.0
11666,Bogdan Warinschi,0.0
11664,Alan Jay Smith,0.0
11658,Clarisse Sieckenius de Souza,0.0
11653,George A. Bekey,0.0
11652,Pedro A. Szekely,0.0
11651,Annette ten Teije,0.0
11647,Glenn Reinman,0.0
1363,William I. Gasarch,0.0
11624,Avelino J. Gonzalez,0.0
11603,Alexei Sourin,0.0
11582,Carlo H. Séquin,0.0
1365,Michael K. Reiter,0.0
11566,Sushil J. Louis,0.0
11562,Luc Segoufin,0.0
11554,Lior Wolf,0.0
11550,Mor Harchol-Balter,0.0
1378,George J. Pappas,0.0
11546,Carlotta Domeniconi,0.0
11544,Mary K. Vernon,0.0
11540,Kate Larson,0.0
11532,Roni Khardon,0.0
11705,Yannis Kotidis,0.0
1362,Kevin W. Bowyer,0.0
11525,Douglas Stott Parker Jr.,0.0
11729,Greg Mori,0.0
11860,Gerald Weber,0.0
11857,Marc Moreno Maza,0.0
11854,Jeffrey S. Chase,0.0
11851,Thorsten Strufe,0.0
11848,Jihie Kim,0.0
11842,Dieter van Melkebeek,0.0
11835,Eyal Amir,0.0
11823,Krzysztof Pietrzak,0.0
11821,Matthew K. Franklin,0.0
11820,Jun Huan,0.0
11819,Vladlen Koltun,0.0
11815,Nathan Srebro,0.0
11811,Arie Gurfinkel,0.0
11806,Seda Ogrenci Memik,0.0
11798,Tony Jebara,0.0
11792,Sham M. Kakade,0.0
11790,Nitesh Saxena,0.0
11789,Richard O. Sinnott,0.0
11786,Sorin Istrail,0.0
11785,Kenneth L. Calvert,0.0
11783,Augusto Sampaio,0.0
11771,Erik Stolterman,0.0
11759,Philipp Woelfel,0.0
11753,Claire J. Tomlin,0.0
11748,Kemal Oflazer,0.0
11746,Jennifer Mankoff,0.0
11738,D. Michael Miller,0.0
11531,Renaud Keriven,0.0
11524,Sheldon H. Jacobson,0.0
1420,Dragan Gasevic,0.0
11317,Robert G. Sargent,0.0
11314,Margrit Betke,0.0
1386,Ravishankar K. Iyer,0.0
11304,Kannan Srinathan,0.0
11282,Lubomir Bic,0.0
11274,Renata Vieira,0.0
1389,David E. Culler,0.0
11242,Elad Hazan,0.0
11236,Yizhou Yu,0.0
1412,Daniel Cohen-Or,0.0
11225,Yao Liu,0.0
11223,Mohamed Hefeeda,0.0
11217,Robin Kravets,0.0
11213,Andrew E. Johnson,0.0
11212,Kasturi R. Varadarajan,0.0
1414,Alexander Schill,0.0
11208,George Kollios,0.0
11199,Javed I. Khan,0.0
11197,Blair MacIntyre,0.0
11185,Prasad Tetali,0.0
11177,Thrasyvoulos N. Pappas,0.0
11176,Dietmar Pfahl,0.0
11173,Pavan Kumar Hanumolu,0.0
11162,Alexander Brodsky,0.0
1417,Ramesh Govindan,0.0
11154,Marty Humphrey,0.0
11125,Elaine Cohen,0.0
1419,Ran Canetti,0.0
11316,Bud Mishra,0.0
11325,Liz Sonenberg,0.0
1381,Benjamin Doerr,0.0
11327,Michael R. Genesereth,0.0
11514,Vineet Bafna,0.0
11507,Sriram V. Pemmaraju,0.0
11497,Pieter Abbeel,0.0
11494,Chandra Krintz,0.0
11493,Eduardo R. Hruschka,0.0
11492,Darko Marinov,0.0
11482,Jun Zhang 0001,0.0
1382,Craig A. Knoblock,0.0
1383,Mohamed G. Gouda,0.0
11467,Alessandro Abate,0.0
11462,Steffen Hölldobler,0.0
11458,Robert Sedgewick,0.0
11443,Regina Borges de Araujo,0.0
11440,Jason Nieh,0.0
11435,Leonard McMillan,0.0
11425,Rajesh Gupta,0.0
11424,Barbara J. Grosz,0.0
11419,Bryan Ford,0.0
11418,Muthucumaru Maheswaran,0.0
11408,Fusheng Wang,0.0
11407,David I. August,0.0
11399,Andrew S. Grimshaw,0.0
11385,Kevin J. Sullivan,0.0
11360,Anant Sahai,0.0
11345,Hanoch Levy,0.0
11331,Benyuan Liu,0.0
11330,Teofilo F. Gonzalez,0.0
10428,Ryan Williams,0.0
10415,Peter Johnson,0.0
9091,Garth A. Gibson,0.0
9615,Luciano Paschoal Gaspary,0.0
9612,Ravi Prakash,0.0
9591,Peter J. Haas,0.0
1565,Daniel P. Siewiorek,0.0
9577,Ian J. Wassell,0.0
9574,Michael Gelfond,0.0
9566,Alexandros Labrinidis,0.0
9552,Deepu Rajan,0.0
9536,Bipin C. Desai,0.0
9534,Holly E. Rushmeier,0.0
9524,Zeev Dvir,0.0
9519,Jeffrey K. Hollingsworth,0.0
9518,Ayellet Tal,0.0
9516,Sanjay V. Rajopadhye,0.0
9513,Celso C. Ribeiro,0.0
9512,Manindra Agrawal,0.0
9508,Mary W. Hall,0.0
9506,Yannis Papakonstantinou,0.0
1569,Shree K. Nayar,0.0
9504,Michel C. A. Klein,0.0
9499,Cristian S. Calude,0.0
9493,Jaijeet S. Roychowdhury,0.0
9487,Sridhar Mahadevan,0.0
9479,Daniel M. Germán,0.0
9476,Dana Angluin,0.0
9465,Marco Gribaudo,0.0
9462,Siddhartha S. Srinivasa,0.0
1571,Henri E. Bal,0.0
9613,Raquel Urtasun,0.0
9617,Renato Pajarola,0.0
9455,Sheila S. Hemami,0.0
9619,Yoshiharu Kohayakawa,0.0
9779,Yongdae Kim,0.0
9774,Koushik Sen,0.0
9769,Rajib Mall,0.0
9767,Mengchi Liu,0.0
9766,Wei Tsang Ooi,0.0
9747,P. J. Narayanan,0.0
9738,My T. Thai,0.0
9734,Thaís Vasconcelos Batista,0.0
9725,Peter W. O'Hearn,0.0
9709,Fei-Fei Li,0.0
9706,Bruce A. Draper,0.0
9705,Erik D. Goodman,0.0
9702,Jason Leigh,0.0
1556,Hong Qin,0.0
9670,Mats Per Erik Heimdahl,0.0
1558,Pascal Hitzler,0.0
9666,Chris Peikert,0.0
9664,Aaron F. Bobick,0.0
1560,Alfredo De Santis,0.0
9649,Lorenzo Alvisi,0.0
1564,Bernd Hamann,0.0
9644,Regina Barzilay,0.0
9637,Bernd Sturmfels,0.0
9636,Gunnar Rätsch,0.0
9635,Murat Arcak,0.0
9629,Jörg Denzinger,0.0
9625,Josep-Lluis Larriba-Pey,0.0
9458,Aditya Akella,0.0
9453,Judith Kelner,0.0
9798,Todd M. Austin,0.0
9253,Rajmohan Rajaraman,0.0
9250,V. Wiktor Marek,0.0
9248,Cristina Nita-Rotaru,0.0
9243,Wojciech Matusik,0.0
9237,Vassilis Kostakos,0.0
9234,Éric Schost,0.0
9233,John Power,0.0
9228,John M. Hollerbach,0.0
9220,C. S. Raghavendra,0.0
9216,Vasilios A. Siris,0.0
9214,Odemir Martinez Bruno,0.0
9202,Wulfram Gerstner,0.0
9200,Mun Choon Chan,0.0
9189,Ellen Yi-Luen Do,0.0
9174,Süleyman Cenk Sahinalp,0.0
9172,Stuart Harvey Rubin,0.0
9167,Seth J. Teller,0.0
9157,Giuliana Vitiello,0.0
9150,Jayadev Misra,0.0
9148,Bastian Leibe,0.0
9146,Feng Qian,0.0
9142,Marie desJardins,0.0
9141,Wei-Min Shen,0.0
9128,Yu Sun,0.0
9120,Jadwiga Indulska,0.0
9118,David Clark,0.0
9112,Wayne Goddard,0.0
9097,Michael J. Fischer,0.0
9252,Alexandre M. Bayen,0.0
9267,Mayank Vatsa,0.0
9449,Tal Malkin,0.0
1587,Ruzena Bajcsy,0.0
9446,David Toman,0.0
9435,Daphna Weinshall,0.0
9423,Alain Finkel,0.0
9419,Matteo Gaeta,0.0
1572,Jeff A. Bilmes,0.0
9404,Sergey Bereg,0.0
1583,Jano Moreira de Souza,0.0
9394,Alessandra Russo,0.0
9392,Timothy W. Bickmore,0.0
9388,Richa Singh,0.0
9378,Beth Simon,0.0
9377,Matteo Cesana,0.0
1586,Sanjeev Khanna,0.0
9371,Lawrence K. Saul,0.0
9346,Randal C. Burns,0.0
9344,George Tzanetakis,0.0
9342,Injong Rhee,0.0
9336,Jürg Nievergelt,0.0
9335,Stephen W. Keckler,0.0
9327,Dina Katabi,0.0
9324,Hongwei Zhang,0.0
9323,Dmitri Loguinov,0.0
9308,Saurabh Sinha,0.0
9296,Aldo von Wangenheim,0.0
9292,Robert C. Holte,0.0
9281,Jane Hunter,0.0
9278,M. Balakrishnan,0.0
9782,Martina Angela Sasse,0.0
9800,Majid Mirmehdi,0.0
10406,Emanuele Della Valle,0.0
10269,Frederic T. Chong,0.0
10259,David Hsu,0.0
10258,Dino Mandrioli,0.0
1517,Maja J. Mataric,0.0
1518,Prashant J. Shenoy,0.0
10237,Jonathan Aldrich,0.0
10234,Chris Johnson,0.0
10230,Peter P. Chen,0.0
10221,Shazia Wasim Sadiq,0.0
10217,Sarita V. Adve,0.0
10213,Dijiang Huang,0.0
10207,Radu Grosu,0.0
10204,Stephen J. Wright,0.0
10199,Giuseppe Ateniese,0.0
10198,Prabal Dutta,0.0
1521,Wojciech Szpankowski,0.0
10187,Tao Ju,0.0
10183,Yung-Hsiang Lu,0.0
10179,Gloria Mark,0.0
10178,Jan-Michael Frahm,0.0
10173,David W. Chadwick,0.0
10160,Kartikeya Mayaram,0.0
10158,Paul Hudak,0.0
10153,Aaron Roth,0.0
10137,Thierry Gautier,0.0
1533,Stephen G. Kobourov,0.0
10128,Aviral Shrivastava,0.0
10127,Alexandru Iosup,0.0
10266,Anne M. P. Canuto,0.0
10270,Liang Cheng,0.0
10115,Arpita Patra,0.0
10272,Stéphan Thomassé,0.0
10405,Gillian R. Hayes,0.0
10393,Pierre McKenzie,0.0
10390,Nagarajan Ranganathan,0.0
10384,Songqing Chen,0.0
10381,Jordan B. Pollack,0.0
10377,Nicholas Kalouptsidis,0.0
10369,Christoph M. Hoffmann,0.0
1503,Bing Wang,0.0
10361,Antonis M. Paschalis,0.0
10356,Yong Meng Teo,0.0
10350,Krishnaiyan Thulasiraman,0.0
10343,Ioanis Nikolaidis,0.0
10337,Gilles Dowek,0.0
1505,Gregory D. Abowd,0.0
10334,Philip Brisk,0.0
10324,Michael D. Smith,0.0
1514,Guoliang Xue,0.0
10315,Matteo Matteucci,0.0
10306,Vladimir Kolmogorov,0.0
10302,Simon Lucey,0.0
10296,Manuel Carro,0.0
10292,William J. Knottenbelt,0.0
10290,Li-Yan Yuan,0.0
10288,Ladislau Bölöni,0.0
10278,Damla Turgut,0.0
10277,Le Song,0.0
10276,Thomas Sauerwald,0.0
1534,Vincenzo Loia,0.0
10110,Arunabha Sen,0.0
9809,Paulo Borba,0.0
9951,Douglas Thain,0.0
9947,Greg N. Frederickson,0.0
9943,Sebastian Maneth,0.0
9933,David W. Matula,0.0
9927,Fabio Kon,0.0
1539,Kien A. Hua,0.0
9903,Avinoam Kolodny,0.0
1544,Gregory D. Hager,0.0
9892,David Sarne,0.0
9891,Mohamed F. Younis,0.0
9889,Brendan D. McKay,0.0
9887,Mark Claypool,0.0
9884,Munther A. Dahleh,0.0
9879,Martha E. Pollack,0.0
1549,Marlon Dumas,0.0
9867,Joelle Pineau,0.0
9861,Andy D. Pimentel,0.0
1552,Hans Hagen,0.0
9851,Paul Barford,0.0
9850,Michael Huth,0.0
9842,Tomasz Imielinski,0.0
9839,Robert McCartney,0.0
9836,Arnaldo de Albuquerque Araújo,0.0
9834,Kai Zeng,0.0
9829,Nam Sung Kim,0.0
9827,Julio César Hernández Castro,0.0
9825,Georges G. Grinstein,0.0
1553,Angelos D. Keromytis,0.0
9949,Yair Bartal,0.0
1537,Mostafa H. Ammar,0.0
10108,Nazim H. Madhavji,0.0
9958,Luqi,0.0
10106,Shangping Ren,0.0
10104,Anuj Dawar,0.0
10102,Marvin V. Zelkowitz,0.0
10100,George Danezis,0.0
10099,Roozbeh Jafari,0.0
1535,Jennifer Rexford,0.0
10093,William Stafford Noble,0.0
10090,Srinivasan Keshav,0.0
10084,Benoît Libert,0.0
10082,Xueyan Tang,0.0
10075,Guilherme Horta Travassos,0.0
10073,Albert R. Meyer,0.0
10063,Byron Cook,0.0
10060,Seth Copen Goldstein,0.0
10054,Josep Solé-Pareta,0.0
10053,Koen Langendoen,0.0
10041,Lili Qiu,0.0
10035,Theodore S. Rappaport,0.0
10029,Sivan Toledo,0.0
10023,Fernando Gehm Moraes,0.0
10022,Himanshu Gupta,0.0
10009,Shivnath Babu,0.0
10008,David S. Rosenblum,0.0
10000,Anna Lysyanskaya,0.0
9996,Valerie King,0.0
9970,Ákos Lédeczi,0.0
9964,Petros Drineas,0.0
6596,Ryan O'Donnell,0.0
6581,Geoffrey J. Gordon,0.0
